,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"The last active player from the San Antonio Spurs’ glory days, Patty Mills remembers when winning wasn't such a struggle.",https://www.nytimes.com/aponline/2019/12/19/sports/basketball/bc-bkn-nets-spurs.html,"The last active player from the San Antonio Spurs’ glory days, Patty Mills remembers when winning wasn't such a struggle.","SAN ANTONIO — The last active player from the San Antonio Spurs’ glory days, Patty Mills remembers when winning wasn't such a struggle.",AP,[],[],2019-12-20T04:15:31+0000,article,None,Sports,Pro Basketball,News,nyt://article/69f997f8-410c-54e0-9938-4fded384a153,640,nyt://article/69f997f8-410c-54e0-9938-4fded384a153,"Mills, Spurs Top Nets 118-105 on Dinwiddie's Career Night",,,"Mills, Spurs Top Nets 118-105 on Dinwiddie's Career Night",,,,By The Associated Press,[],The Associated Press
1,"China stood pat on its lending benchmark rate on Friday, as widely expected, after the central bank kept borrowing costs of medium-term loans steady earlier this month.",https://www.nytimes.com/reuters/2019/12/19/business/19reuters-china-economy-lpr.html,"China stood pat on its lending benchmark rate on Friday, as widely expected, after the central bank kept borrowing costs of medium-term loans steady earlier this month.","SHANGHAI — China stood pat on its lending benchmark rate on Friday, as widely expected, after the central bank kept borrowing costs of medium-term loans steady earlier this month.",Reuters,[],[],2019-12-20T04:13:14+0000,article,None,Business Day,,News,nyt://article/342cc009-2b87-55fe-9d3c-6fecc0f34af5,387,nyt://article/342cc009-2b87-55fe-9d3c-6fecc0f34af5,"China Keeps Lending Benchmark LPR Steady, as Expected",,,"China Keeps Lending Benchmark LPR Steady, as Expected",,,,By Reuters,[],Reuters
2,"Japan's government on Friday approved an eighth straight annual increase in defense spending to a record high as it buys U.S.-made stealth fighters, interceptor missiles and other equipment to counter military build-ups by North Korea and China.    ",https://www.nytimes.com/reuters/2019/12/19/business/19reuters-japan-economy-budget-defence.html,"Japan's government on Friday approved an eighth straight annual increase in defense spending to a record high as it buys U.S.-made stealth fighters, interceptor missiles and other equipment to counter military build-ups by North Korea and China....","TOKYO — Japan's government on Friday approved an eighth straight annual increase in defense spending to a record high as it buys U.S.-made stealth fighters, interceptor missiles and other equipment to counter military build-ups by North Korea and China. ",Reuters,[],[],2019-12-20T04:13:06+0000,article,None,Business Day,,News,nyt://article/27d290db-ff6e-561c-85d1-2966f61dbfea,303,nyt://article/27d290db-ff6e-561c-85d1-2966f61dbfea,Japan Government Approves Eighth Straight Defense Spending Hike to Record High,,,Japan Government Approves Eighth Straight Defense Spending Hike to Record High,,,,By Reuters,[],Reuters
3,"The new North American trade deal addresses most concerns of U.S. labor unions, Richard Trumka, head of the AFL-CIO union federation, said on Thursday, but even so he expects it could take more than a decade to reverse job losses resulting from the original 25-year-old trade pact.",https://www.nytimes.com/reuters/2019/12/19/business/19reuters-usa-trade-usmca-trumka.html,"The new North American trade deal addresses most concerns of U.S. labor unions, Richard Trumka, head of the AFL-CIO union federation, said on Thursday, but even so he expects it could take more than a decade to reverse job losses resulting from th...","WASHINGTON — The new North American trade deal addresses most concerns of U.S. labor unions, Richard Trumka, head of the AFL-CIO union federation, said on Thursday, but even so he expects it could take more than a decade to reverse job losses resulting from the original 25-year-old trade pact.",Reuters,[],[],2019-12-20T04:13:03+0000,article,None,Business Day,,News,nyt://article/e7bc4473-cee0-573b-a866-4964a15f55c9,783,nyt://article/e7bc4473-cee0-573b-a866-4964a15f55c9,AFL-CIO's Trumka Says USMCA Is First Step to Undoing Evils of NAFTA,,,AFL-CIO's Trumka Says USMCA Is First Step to Undoing Evils of NAFTA,,,,By Reuters,[],Reuters
4,Britain's car industry body called on Prime Minister Boris Johnson to secure a tariff-free trade deal with the European Union which avoids barriers for businesses as production slumped in November.,https://www.nytimes.com/reuters/2019/12/19/business/19reuters-britain-eu-autos.html,Britain's car industry body called on Prime Minister Boris Johnson to secure a tariff-free trade deal with the European Union which avoids barriers for businesses as production slumped in November.,LONDON — Britain's car industry body called on Prime Minister Boris Johnson to secure a tariff-free trade deal with the European Union which avoids barriers for businesses as production slumped in November.,Reuters,[],[],2019-12-20T04:13:01+0000,article,None,Business Day,,News,nyt://article/6290ce0f-e70b-5398-a7f6-473f22f7aee7,210,nyt://article/6290ce0f-e70b-5398-a7f6-473f22f7aee7,UK Car Industry Calls for Tariff-Free Deal With EU as Output Slumps,,,UK Car Industry Calls for Tariff-Free Deal With EU as Output Slumps,,,,By Reuters,[],Reuters
5,Kobe Webster scored 21 points as Western Illinois easily defeated NAIA member Holy Family College 91-64 on Thursday night. Ben Pyle added 20 points for the Leathernecks. ,https://www.nytimes.com/aponline/2019/12/19/sports/ncaabasketball/bc-bkc-holy-family-w-illinois.html,Kobe Webster scored 21 points as Western Illinois easily defeated NAIA member Holy Family College 91-64 on Thursday night. Ben Pyle added 20 points for the Leathernecks. ,"MACOMB, Ill. — Kobe Webster scored 21 points as Western Illinois easily defeated NAIA member Holy Family College 91-64 on Thursday night. Ben Pyle added 20 points for the Leathernecks. ",AP,[],[],2019-12-20T04:12:34+0000,article,None,Sports,College Basketball,News,nyt://article/7647fdcd-ec3b-5431-8898-52d1039e1379,98,nyt://article/7647fdcd-ec3b-5431-8898-52d1039e1379,"Webster, Pyle Lead W. Illinois Past Holy Family 91-64",,,"Webster, Pyle Lead W. Illinois Past Holy Family 91-64",,,,By The Associated Press,[],The Associated Press
6,"Japan's government has approved a record budget spending worth $939 billion for the coming fiscal year, the Ministry of Finance said on Friday, as it tries to balance the need to boost growth and manage the industrial world's heaviest public debt burden.",https://www.nytimes.com/reuters/2019/12/19/business/19reuters-japan-economy-budget.html,"Japan's government has approved a record budget spending worth $939 billion for the coming fiscal year, the Ministry of Finance said on Friday, as it tries to balance the need to boost growth and manage the industrial world's heaviest public debt ...","TOKYO — Japan's government has approved a record budget spending worth $939 billion for the coming fiscal year, the Ministry of Finance said on Friday, as it tries to balance the need to boost growth and manage the industrial world's heaviest public debt burden.",Reuters,[],[],2019-12-20T04:11:16+0000,article,None,Business Day,,News,nyt://article/402dc567-7227-5a9d-b76b-8e902d1e6619,559,nyt://article/402dc567-7227-5a9d-b76b-8e902d1e6619,Japan Cabinet Approves Record $939 Billion Budget Spending Plan for Fiscal Year 2020/21,,,Japan Cabinet Approves Record $939 Billion Budget Spending Plan for Fiscal Year 2020/21,,,,By Reuters,[],Reuters
7,"Chinese automakers Great Wall Motor and Changan Automobile are accelerating plans to build cars in India after the initial success of rival SAIC Motor in one of the world's biggest markets, three sources said.",https://www.nytimes.com/reuters/2019/12/19/business/19reuters-autos-india-china-focus.html,"Chinese automakers Great Wall Motor and Changan Automobile are accelerating plans to build cars in India after the initial success of rival SAIC Motor in one of the world's biggest markets, three sources said.","NEW DELHI — Chinese automakers Great Wall Motor and Changan Automobile are accelerating plans to build cars in India after the initial success of rival SAIC Motor in one of the world's biggest markets, three sources said.",Reuters,[],[],2019-12-20T04:10:40+0000,article,None,Business Day,,News,nyt://article/0ec57f23-5fc3-545a-b9e7-274d31727df4,960,nyt://article/0ec57f23-5fc3-545a-b9e7-274d31727df4,China's Great Wall Revs Up for India as Rivals Hit the Brakes,,,China's Great Wall Revs Up for India as Rivals Hit the Brakes,,,,By Reuters,[],Reuters
8,"China National Chemical Corp, or ChemChina, has approached Chinese state-backed investors for up to $10 billion in funding as part of a reorganisation of its agrichemicals business ahead of a public float, according to five people familiar with the situation. The reorganisation includes Swiss giant Syngenta.",https://www.nytimes.com/reuters/2019/12/19/business/19reuters-chemchina-sinochem-syngenta-exclusive.html,"China National Chemical Corp, or ChemChina, has approached Chinese state-backed investors for up to $10 billion in funding as part of a reorganisation of its agrichemicals business ahead of a public float, according to five people familiar with th...","HONG KONG — China National Chemical Corp, or ChemChina, has approached Chinese state-backed investors for up to $10 billion in funding as part of a reorganisation of its agrichemicals business ahead of a public float, according to five people familiar with the situation. The reorganisation includes Swiss giant Syngenta.",Reuters,[],[],2019-12-20T04:10:19+0000,article,None,Business Day,,News,nyt://article/30907a44-caf7-5db4-b564-86513e808166,859,nyt://article/30907a44-caf7-5db4-b564-86513e808166,Exclusive: ChemChina Seeks Funding From Chinese State-Backed Firms Ahead of Syngenta IPO-Sources,,,Exclusive: ChemChina Seeks Funding From Chinese State-Backed Firms Ahead of Syngenta IPO-Sources,,,,By Reuters,[],Reuters
9,"German exports are likely to remain subdued in the coming months as slowing world trade and global risks continue to hurt manufacturers, the Finance Ministry said in its monthly report on Friday.",https://www.nytimes.com/reuters/2019/12/19/business/19reuters-germany-economy.html,"German exports are likely to remain subdued in the coming months as slowing world trade and global risks continue to hurt manufacturers, the Finance Ministry said in its monthly report on Friday.","BERLIN — German exports are likely to remain subdued in the coming months as slowing world trade and global risks continue to hurt manufacturers, the Finance Ministry said in its monthly report on Friday.",Reuters,[],[],2019-12-20T04:09:56+0000,article,None,Business Day,,News,nyt://article/6ccbb7f2-22f6-52eb-a74b-ad2e39ecb331,99,nyt://article/6ccbb7f2-22f6-52eb-a74b-ad2e39ecb331,German Exports to Remain Subdued in Coming Months-Finance Ministry,,,German Exports to Remain Subdued in Coming Months-Finance Ministry,,,,By Reuters,[],Reuters
