,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"Returning to the state where she was born, Democratic presidential candidate Elizabeth Warren met privately with Native American tribal leaders Sunday and offered no new apology for the DNA test she took to counter President Donald Trump's taunts about her claim to American Indian heritage, according to a meeting participant.",https://www.nytimes.com/aponline/2019/12/22/us/politics/ap-us-election-2020-warren.html,"Returning to the state where she was born, Democratic presidential candidate Elizabeth Warren met privately with Native American tribal leaders Sunday and offered no new apology for the DNA test she took to counter President Donald Trump's taunts ...","OKLAHOMA CITY — Returning to the state where she was born, Democratic presidential candidate Elizabeth Warren met privately with Native American tribal leaders Sunday and offered no new apology for the DNA test she took to counter President Donald Trump's taunts about her claim to American Indian heritage, according to a meeting participant.",AP,[],[],2019-12-22T21:45:30+0000,article,None,U.S.,Politics,News,nyt://article/ff52f628-f715-5e1f-859a-4e0364ca6dc8,706,nyt://article/ff52f628-f715-5e1f-859a-4e0364ca6dc8,"Warren, Back in Oklahoma, Sees Tribal Leaders in Private",,,"Warren, Back in Oklahoma, Sees Tribal Leaders in Private",,,,By The Associated Press,[],The Associated Press
1,Lamar Jackson has the Baltimore Ravens soaring to new heights.,https://www.nytimes.com/aponline/2019/12/22/sports/football/ap-fbn-ravens-browns-1st-ld-writethru.html,Lamar Jackson has the Baltimore Ravens soaring to new heights.,CLEVELAND — Lamar Jackson has the Baltimore Ravens soaring to new heights.,AP,[],[],2019-12-22T21:45:29+0000,article,None,Sports,Pro Football,News,nyt://article/077bc486-d660-5b3e-82c9-5e2badb2bfae,924,nyt://article/077bc486-d660-5b3e-82c9-5e2badb2bfae,"Ravens Win 11th Straight, Clinch Top Seed in AFC Playoffs",,,"Ravens Win 11th Straight, Clinch Top Seed in AFC Playoffs",,,,By The Associated Press,[],The Associated Press
2,Last week Drew Brees took his latest turn writing his name into the NFL record book. Now Saints wide receiver Michael Thomas has grabbed his piece of league history with the most catches in a single season.,https://www.nytimes.com/aponline/2019/12/22/sports/football/ap-fbn-saints-titans.html,Last week Drew Brees took his latest turn writing his name into the NFL record book. Now Saints wide receiver Michael Thomas has grabbed his piece of league history with the most catches in a single season.,"NASHVILLE, Tenn. — Last week Drew Brees took his latest turn writing his name into the NFL record book. Now Saints wide receiver Michael Thomas has grabbed his piece of league history with the most catches in a single season.",AP,[],[],2019-12-22T21:42:27+0000,article,None,Sports,Pro Football,News,nyt://article/180532e9-99b3-5d88-9522-df566f3b490f,941,nyt://article/180532e9-99b3-5d88-9522-df566f3b490f,Saints Chasing NFC's Top Seed Rally to Beat Titans 38-28,,,Saints Chasing NFC's Top Seed Rally to Beat Titans 38-28,,,,By The Associated Press,[],The Associated Press
3,"Assailants raided a military facility in southern Venezuela early on Sunday morning, stealing weapons and killing one soldier, authorities said.",https://www.nytimes.com/reuters/2019/12/22/world/americas/22reuters-venezuela-military.html,"Assailants raided a military facility in southern Venezuela early on Sunday morning, stealing weapons and killing one soldier, authorities said.","CARACAS — Assailants raided a military facility in southern Venezuela early on Sunday morning, stealing weapons and killing one soldier, authorities said.",Reuters,[],[],2019-12-22T21:39:32+0000,article,None,World,Americas,News,nyt://article/cbe6112b-b400-5502-8889-5b707c72048e,368,nyt://article/cbe6112b-b400-5502-8889-5b707c72048e,"Southern Venezuela Military Facility Raided, One Soldier Dead: Officials",,,"Southern Venezuela Military Facility Raided, One Soldier Dead: Officials",,,,By Reuters,[],Reuters
4,"If this was Dan Quinn's final game in Atlanta as the Falcons coach, at least he went out in style.",https://www.nytimes.com/aponline/2019/12/22/sports/football/bc-fbn-jaguars-falcons-1st-ld-writethru.html,"If this was Dan Quinn's final game in Atlanta as the Falcons coach, at least he went out in style.","ATLANTA — If this was Dan Quinn's final game in Atlanta as the Falcons coach, at least he went out in style.",AP,[],[],2019-12-22T21:39:32+0000,article,None,Sports,Pro Football,News,nyt://article/271ceba4-70af-5fd4-9c6a-dc373f383711,910,nyt://article/271ceba4-70af-5fd4-9c6a-dc373f383711,"Falcons Score 2 Early Touchdowns, Beat Woeful Jaguars 24-12",,,"Falcons Score 2 Early Touchdowns, Beat Woeful Jaguars 24-12",,,,By The Associated Press,[],The Associated Press
5,Shorthanded New Mexico rallied with five players scoring at least 14 points led by 21 from Corey Manigault on Sunday as the Lobos beat Houston Baptist 107-88.,https://www.nytimes.com/aponline/2019/12/22/sports/ncaabasketball/bc-bkc-houston-baptist-new-mexico.html,Shorthanded New Mexico rallied with five players scoring at least 14 points led by 21 from Corey Manigault on Sunday as the Lobos beat Houston Baptist 107-88.,"ALBUQUERQUE, N.M. — Shorthanded New Mexico rallied with five players scoring at least 14 points led by 21 from Corey Manigault on Sunday as the Lobos beat Houston Baptist 107-88.",AP,[],[],2019-12-22T21:36:27+0000,article,None,Sports,College Basketball,News,nyt://article/7149e5ec-86ca-5b60-b487-9af1ae410ccf,646,nyt://article/7149e5ec-86ca-5b60-b487-9af1ae410ccf,Manigault's 21 PTs Leads New Mexico Past Houston Baptist,,,Manigault's 21 PTs Leads New Mexico Past Houston Baptist,,,,By The Associated Press,[],The Associated Press
6,"Syrian air defenses opened fire Sunday night on missiles fired from inside Israel, state media reported.",https://www.nytimes.com/aponline/2019/12/22/world/middleeast/ap-ml-syria-israel.html,"Syrian air defenses opened fire Sunday night on missiles fired from inside Israel, state media reported.","BEIRUT — Syrian air defenses opened fire Sunday night on missiles fired from inside Israel, state media reported.",AP,[],[],2019-12-22T21:33:27+0000,article,None,World,Middle East,News,nyt://article/66611d86-6790-5a5c-bdb7-ac495a7d823b,254,nyt://article/66611d86-6790-5a5c-bdb7-ac495a7d823b,Syrian State Media Says Israel Is Firing Missiles Into Syria,,,Syrian State Media Says Israel Is Firing Missiles Into Syria,,,,By The Associated Press,[],The Associated Press
7,Nyheim Hines blew one chance to win Indianapolis' punt return job.,https://www.nytimes.com/aponline/2019/12/22/sports/football/bc-fbn-panthers-colts.html,Nyheim Hines blew one chance to win Indianapolis' punt return job.,INDIANAPOLIS — Nyheim Hines blew one chance to win Indianapolis' punt return job.,AP,[],[],2019-12-22T21:30:33+0000,article,None,Sports,Pro Football,News,nyt://article/a5caf966-0919-5a95-a71f-7249af831792,807,nyt://article/a5caf966-0919-5a95-a71f-7249af831792,Hines' Long Returns Help Send Colts Past Carolina 38-6,,,Hines' Long Returns Help Send Colts Past Carolina 38-6,,,,By The Associated Press,[],The Associated Press
8,The Pittsburgh Steelers' path to the postseason just got a lot more difficult.,https://www.nytimes.com/aponline/2019/12/22/sports/football/bc-fbn-steelers-jets.html,The Pittsburgh Steelers' path to the postseason just got a lot more difficult.,"EAST RUTHERFORD, N.J. — The Pittsburgh Steelers' path to the postseason just got a lot more difficult.",AP,[],[],2019-12-22T21:27:29+0000,article,None,Sports,Pro Football,News,nyt://article/fdf3525f-f60d-5bf3-80b7-b0b954a8874f,933,nyt://article/fdf3525f-f60d-5bf3-80b7-b0b954a8874f,"Steelers Playoff Hopes Damaged With 16-10 Loss to Bell, Jets",,,"Steelers Playoff Hopes Damaged With 16-10 Loss to Bell, Jets",,,,By The Associated Press,[],The Associated Press
9,Tyreke Key and Jake Laravia each scored 17 points and Indiana State beat Chicago State 85-64 on Sunday.,https://www.nytimes.com/aponline/2019/12/22/sports/ncaabasketball/bc-bkc-chicago-st-indiana-st.html,Tyreke Key and Jake Laravia each scored 17 points and Indiana State beat Chicago State 85-64 on Sunday.,"TERRE HAUTE, Ind. — Tyreke Key and Jake Laravia each scored 17 points and Indiana State beat Chicago State 85-64 on Sunday.",AP,[],[],2019-12-22T21:21:31+0000,article,None,Sports,College Basketball,News,nyt://article/992f70bf-e21b-51d0-ba4c-d9a1995b8cec,119,nyt://article/992f70bf-e21b-51d0-ba4c-d9a1995b8cec,Indiana St. Leads From Start to Finish to Beat Chicago St.,,,Indiana St. Leads From Start to Finish to Beat Chicago St.,,,,By The Associated Press,[],The Associated Press
