,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,Kiah Gillespie had quite the homecoming with her first career triple-double.,https://www.nytimes.com/aponline/2019/12/22/sports/ncaabasketball/bc-bkw-t25-michigan-florida-st.html,Kiah Gillespie had quite the homecoming with her first career triple-double.,"UNCASVILLE, Conn. — Kiah Gillespie had quite the homecoming with her first career triple-double.",AP,[],[],2019-12-22T20:45:27+0000,article,None,Sports,College Basketball,News,nyt://article/471bd33c-c45b-5247-9c5d-553682cf3947,543,nyt://article/471bd33c-c45b-5247-9c5d-553682cf3947,No. 8 Florida State Beats No. 24 Michigan 79-69,,,No. 8 Florida State Beats No. 24 Michigan 79-69,,,,By The Associated Press,[],The Associated Press
1,Tottenham Hotspur manager Jose Mourinho admitted that his old club Chelsea were superior as his side's revival came to a shuddering halt in a dispiriting 2-0 Premier League derby defeat on Sunday.,https://www.nytimes.com/reuters/2019/12/22/sports/soccer/22reuters-soccer-england-tot-che-mourinho.html,Tottenham Hotspur manager Jose Mourinho admitted that his old club Chelsea were superior as his side's revival came to a shuddering halt in a dispiriting 2-0 Premier League derby defeat on Sunday.,LONDON — Tottenham Hotspur manager Jose Mourinho admitted that his old club Chelsea were superior as his side's revival came to a shuddering halt in a dispiriting 2-0 Premier League derby defeat on Sunday.,Reuters,[],[],2019-12-22T20:42:35+0000,article,None,Sports,Soccer,News,nyt://article/d537305c-ac52-509a-b834-a718177c5a1e,511,nyt://article/d537305c-ac52-509a-b834-a718177c5a1e,Tough Day for Mourinho as He Admits Chelsea Were Superior,,,Tough Day for Mourinho as He Admits Chelsea Were Superior,,,,By Reuters,[],Reuters
2,"When the final whistle blew on Sunday, jubilant Chelsea coach Frank Lampard ran to the visiting fans to throw his coat into the crowd in celebration, as if their 2-0 Premier League win over Tottenham Hotspur had been a cup final victory.",https://www.nytimes.com/reuters/2019/12/22/sports/soccer/22reuters-soccer-england-tot-che-lampard.html,"When the final whistle blew on Sunday, jubilant Chelsea coach Frank Lampard ran to the visiting fans to throw his coat into the crowd in celebration, as if their 2-0 Premier League win over Tottenham Hotspur had been a cup final victory.","LONDON — When the final whistle blew on Sunday, jubilant Chelsea coach Frank Lampard ran to the visiting fans to throw his coat into the crowd in celebration, as if their 2-0 Premier League win over Tottenham Hotspur had been a cup final victory.",Reuters,[],[],2019-12-22T20:42:34+0000,article,None,Sports,Soccer,News,nyt://article/b9dbc5b8-6c6e-5eb7-9f15-e5fad057aeee,456,nyt://article/b9dbc5b8-6c6e-5eb7-9f15-e5fad057aeee,Chelsea's Lampard Savours Win Over Old Mentor Mourinho,,,Chelsea's Lampard Savours Win Over Old Mentor Mourinho,,,,By Reuters,[],Reuters
3,Point guard Alterique Gilbert scored 21 points to lead UConn over the University of New Hampshire 88-62 on Sunday.,https://www.nytimes.com/aponline/2019/12/22/sports/ncaabasketball/bc-bkc-new-hampshire-uconn.html,Point guard Alterique Gilbert scored 21 points to lead UConn over the University of New Hampshire 88-62 on Sunday.,"HARTFORD, Conn. — Point guard Alterique Gilbert scored 21 points to lead UConn over the University of New Hampshire 88-62 on Sunday.",AP,[],[],2019-12-22T20:39:32+0000,article,None,Sports,College Basketball,News,nyt://article/2ccecdeb-01ae-5c25-92b3-517483240696,622,nyt://article/2ccecdeb-01ae-5c25-92b3-517483240696,Gilbert Scores 21 and UConn Jets Past New Hampshire 88-62,,,Gilbert Scores 21 and UConn Jets Past New Hampshire 88-62,,,,By The Associated Press,[],The Associated Press
4,"Charli Collier was a bit player last season for Texas, a slow-developing freshman despite her status as one of the top recruits in the country.",https://www.nytimes.com/aponline/2019/12/22/sports/ncaabasketball/bc-bkw-t25-stanford-texas.html,"Charli Collier was a bit player last season for Texas, a slow-developing freshman despite her status as one of the top recruits in the country.","AUSTIN, Texas — Charli Collier was a bit player last season for Texas, a slow-developing freshman despite her status as one of the top recruits in the country.",AP,[],[],2019-12-22T20:36:27+0000,article,None,Sports,College Basketball,News,nyt://article/d5e7703f-2680-57c6-b9cd-57de13f2e17d,716,nyt://article/d5e7703f-2680-57c6-b9cd-57de13f2e17d,"Collier Leads Texas to Upset of No. 1 Stanford, 69-64",,,"Collier Leads Texas to Upset of No. 1 Stanford, 69-64",,,,By The Associated Press,[],The Associated Press
5,The Rangers took advantage of a weary and injury-depleted Ducks team.,https://www.nytimes.com/aponline/2019/12/22/sports/hockey/bc-hkn-ducks-rangers.html,The Rangers took advantage of a weary and injury-depleted Ducks team.,NEW YORK — The Rangers took advantage of a weary and injury-depleted Ducks team.,AP,[],[],2019-12-22T20:33:30+0000,article,None,Sports,Hockey,News,nyt://article/bc92dd5e-67f5-5e9c-979d-6397bff8b42b,770,nyt://article/bc92dd5e-67f5-5e9c-979d-6397bff8b42b,Kreider Scores Twice as Rangers Topple Ducks,,,Kreider Scores Twice as Rangers Topple Ducks,,,,By The Associated Press,[],The Associated Press
6,"With Christmas just days away, Iowa State was in a giving mood. The gifts were well received, too.",https://www.nytimes.com/aponline/2019/12/22/sports/ncaabasketball/bc-bkc-purdue-fort-wayne-iowa-st.html,"With Christmas just days away, Iowa State was in a giving mood. The gifts were well received, too.","AMES, Iowa — With Christmas just days away, Iowa State was in a giving mood. The gifts were well received, too.",AP,[],[],2019-12-22T20:30:37+0000,article,None,Sports,College Basketball,News,nyt://article/cde61c5f-67e7-5d39-aa64-3d8ca421b422,753,nyt://article/cde61c5f-67e7-5d39-aa64-3d8ca421b422,"Haliburton, Hot Cyclones Drop Purdue Fort Wayne 89-59",,,"Haliburton, Hot Cyclones Drop Purdue Fort Wayne 89-59",,,,By The Associated Press,[],The Associated Press
7,"Jordyn Adams and Terry Taylor scored 30 points apiece as Austin Peay, despite being down to eight active players, beat Alabama State 80-69 at the St. Pete Shootout on Sunday.",https://www.nytimes.com/aponline/2019/12/22/sports/ncaabasketball/bc-bkc-alabama-st-austin-peay.html,"Jordyn Adams and Terry Taylor scored 30 points apiece as Austin Peay, despite being down to eight active players, beat Alabama State 80-69 at the St. Pete Shootout on Sunday.","ST. PETERSBURG, Fla. — Jordyn Adams and Terry Taylor scored 30 points apiece as Austin Peay, despite being down to eight active players, beat Alabama State 80-69 at the St. Pete Shootout on Sunday.",AP,[],[],2019-12-22T20:27:27+0000,article,None,Sports,College Basketball,News,nyt://article/b1fed516-394d-5ed2-94a1-a856da54e1e5,197,nyt://article/b1fed516-394d-5ed2-94a1-a856da54e1e5,"Taylor, Adams Score 60 as Austin Peay Tops Alabama St. 80-69",,,"Taylor, Adams Score 60 as Austin Peay Tops Alabama St. 80-69",,,,By The Associated Press,[],The Associated Press
8,Chelsea defender Antonio Rudiger has urged Tottenham Hotspur to find and punish the individuals who allegedly directed racist abuse at him during Sunday's Premier League match.,https://www.nytimes.com/reuters/2019/12/22/sports/soccer/22reuters-soccer-england-tot-che.html,Chelsea defender Antonio Rudiger has urged Tottenham Hotspur to find and punish the individuals who allegedly directed racist abuse at him during Sunday's Premier League match.,(Reuters) - Chelsea defender Antonio Rudiger has urged Tottenham Hotspur to find and punish the individuals who allegedly directed racist abuse at him during Sunday's Premier League match.,Reuters,[],[],2019-12-22T20:24:30+0000,article,None,Sports,Soccer,News,nyt://article/b8a6db98-f65d-5aec-9326-149c61bad578,336,nyt://article/b8a6db98-f65d-5aec-9326-149c61bad578,Chelsea's Rudiger Wants Swift Action Against Alleged Racist Abusers,,,Chelsea's Rudiger Wants Swift Action Against Alleged Racist Abusers,,,,By Reuters,[],Reuters
9,"Any concern of a letdown for Rutgers a week after knocking off its biggest rival was quickly erased on Sunday. The Scarlet Knights jumped out to a huge lead, then cruised to a 63-44 victory over Lafayette behind a career-high 18 points from Myles Johnson.",https://www.nytimes.com/aponline/2019/12/22/sports/ncaabasketball/bc-bkc-lafayette-rutgers.html,"Any concern of a letdown for Rutgers a week after knocking off its biggest rival was quickly erased on Sunday. The Scarlet Knights jumped out to a huge lead, then cruised to a 63-44 victory over Lafayette behind a career-high 18 points from Myles ...","PISCATAWAY, N.J. — Any concern of a letdown for Rutgers a week after knocking off its biggest rival was quickly erased on Sunday. The Scarlet Knights jumped out to a huge lead, then cruised to a 63-44 victory over Lafayette behind a career-high 18 points from Myles Johnson.",AP,[],[],2019-12-22T20:15:28+0000,article,None,Sports,College Basketball,News,nyt://article/92549ca4-800b-52a4-80e9-0ee309bb76be,625,nyt://article/92549ca4-800b-52a4-80e9-0ee309bb76be,Johnson Guides Rutgers to 63-44 Victory Over Lafayette,,,Johnson Guides Rutgers to 63-44 Victory Over Lafayette,,,,By The Associated Press,[],The Associated Press
