,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"The Blue Jackets have pulled their goaltender in the closing minutes several times this season, only to see it backfire. But this time, it worked.",https://www.nytimes.com/aponline/2019/12/19/sports/hockey/bc-hkn-kings-blue-jackets.html,"The Blue Jackets have pulled their goaltender in the closing minutes several times this season, only to see it backfire. But this time, it worked.","COLUMBUS, Ohio — The Blue Jackets have pulled their goaltender in the closing minutes several times this season, only to see it backfire. But this time, it worked.",AP,[],[],2019-12-20T03:15:31+0000,article,None,Sports,Hockey,News,nyt://article/df614311-1bab-594a-a3be-540283057d62,604,nyt://article/df614311-1bab-594a-a3be-540283057d62,Blue Jackets Rally to Beat Kings 3-2 on Dubois' OT Goal,,,Blue Jackets Rally to Beat Kings 3-2 on Dubois' OT Goal,,,,By The Associated Press,[],The Associated Press
1,"The New York Islanders felt they had something to prove. Matthew Barzal scored in regulation and the shootout as the Islanders beat the Boston Bruins 3-2 on Thursday night. Despite being third in the Eastern Conference and winning six of nine coming in, the Islanders saw this game as a measuring stick because Boston has only lost one home game in regulation. “They are so tough at home,” Barzal said. “For us to stay level with them all night, says something about this group.”",https://www.nytimes.com/aponline/2019/12/19/sports/hockey/bc-hkn-islanders-bruins.html,The New York Islanders felt they had something to prove. Matthew Barzal scored in regulation and the shootout as the Islanders beat the Boston Bruins 3-2 on Thursday night. Despite being third in the Eastern Conference and winning six of nine comi...,"BOSTON — The New York Islanders felt they had something to prove. Matthew Barzal scored in regulation and the shootout as the Islanders beat the Boston Bruins 3-2 on Thursday night. Despite being third in the Eastern Conference and winning six of nine coming in, the Islanders saw this game as a measuring stick because Boston has only lost one home game in regulation. “They are so tough at home,” Barzal said. “For us to stay level with them all night, says something about this group.”",AP,[],[],2019-12-20T03:15:29+0000,article,None,Sports,Hockey,News,nyt://article/0766cb14-9af0-50bd-881d-03b658917f43,491,nyt://article/0766cb14-9af0-50bd-881d-03b658917f43,"Barzal Scores in Regulation and OT, Isles Beat Bruins 3-2",,,"Barzal Scores in Regulation and OT, Isles Beat Bruins 3-2",,,,By The Associated Press,[],The Associated Press
2,"Eli Pemberton scored 27 points as Hofstra topped Princeton 87-72 on Thursday night, giving Joe Mihalich his 123rd coaching victory at Hofstra since 2013.",https://www.nytimes.com/aponline/2019/12/19/sports/ncaabasketball/bc-bkc-hofstra-princeton.html,"Eli Pemberton scored 27 points as Hofstra topped Princeton 87-72 on Thursday night, giving Joe Mihalich his 123rd coaching victory at Hofstra since 2013.","PRINCETON, N.J. — Eli Pemberton scored 27 points as Hofstra topped Princeton 87-72 on Thursday night, giving Joe Mihalich his 123rd coaching victory at Hofstra since 2013.",AP,[],[],2019-12-20T03:09:34+0000,article,None,Sports,College Basketball,News,nyt://article/cdb64f23-e98f-5031-86cb-96652d0e4a5d,126,nyt://article/cdb64f23-e98f-5031-86cb-96652d0e4a5d,Pemberton Scores 27 to Carry Hofstra Past Princeton 87-72,,,Pemberton Scores 27 to Carry Hofstra Past Princeton 87-72,,,,By The Associated Press,[],The Associated Press
3,Dana Evans scored 22 points and No. 6 Louisville outlasted UT Martin 71-63 in double overtime Thursday night after trailing for nearly all of regulation.,https://www.nytimes.com/aponline/2019/12/19/sports/ncaabasketball/bc-bkw-t25-louisville-ut-martin.html,Dana Evans scored 22 points and No. 6 Louisville outlasted UT Martin 71-63 in double overtime Thursday night after trailing for nearly all of regulation.,"MARTIN, Tenn. — Dana Evans scored 22 points and No. 6 Louisville outlasted UT Martin 71-63 in double overtime Thursday night after trailing for nearly all of regulation.",AP,[],[],2019-12-20T03:09:33+0000,article,None,Sports,College Basketball,News,nyt://article/ba9a3554-ff61-52e5-b25a-d9e0d8c4f56f,277,nyt://article/ba9a3554-ff61-52e5-b25a-d9e0d8c4f56f,No. 6 Louisville Women Outlast UT Martin 71-63 in 2OT,,,No. 6 Louisville Women Outlast UT Martin 71-63 in 2OT,,,,By The Associated Press,[],The Associated Press
4,All-Star weekend will be a homecoming for Common and Chance The Rapper.,https://www.nytimes.com/aponline/2019/12/19/sports/basketball/bc-bkn-all-star-performers.html,All-Star weekend will be a homecoming for Common and Chance The Rapper.,CHICAGO — All-Star weekend will be a homecoming for Common and Chance The Rapper.,AP,[],[],2019-12-20T03:09:29+0000,article,None,Sports,Pro Basketball,News,nyt://article/98756804-5c4a-5369-97b2-bf7d74ed2355,202,nyt://article/98756804-5c4a-5369-97b2-bf7d74ed2355,"Common, Chance The Rapper Headlining Chicago's All-Star Game",,,"Common, Chance The Rapper Headlining Chicago's All-Star Game",,,,By The Associated Press,[],The Associated Press
5,A man is silhouetted against the sky during a tour of the new National Stadium in Tokyo.,https://www.nytimes.com/aponline/2019/12/19/us/ap-as-the-week-that-was-in-asia-photo-gallery.html,A man is silhouetted against the sky during a tour of the new National Stadium in Tokyo.,A man is silhouetted against the sky during a tour of the new National Stadium in Tokyo.,AP,[],[],2019-12-20T03:03:28+0000,article,None,U.S.,,News,nyt://article/10d69e8c-0122-5d9d-b8ca-b9adc07b5cb3,111,nyt://article/10d69e8c-0122-5d9d-b8ca-b9adc07b5cb3,AP Photos: Editor Selections From the Past Week in Asia,,,AP Photos: Editor Selections From the Past Week in Asia,,,,By The Associated Press,[],The Associated Press
6,"Ryan Daly had 27 points and 10 rebounds as Saint Joseph's ended its eight-game losing streak, beating William & Mary 84-69 on Thursday night.",https://www.nytimes.com/aponline/2019/12/19/sports/ncaabasketball/bc-bkc-william-mary-saint-josephs.html,"Ryan Daly had 27 points and 10 rebounds as Saint Joseph's ended its eight-game losing streak, beating William & Mary 84-69 on Thursday night.","PHILADELPHIA — Ryan Daly had 27 points and 10 rebounds as Saint Joseph's ended its eight-game losing streak, beating William & Mary 84-69 on Thursday night.",AP,[],[],2019-12-20T03:00:25+0000,article,None,Sports,College Basketball,News,nyt://article/df968f49-84ba-5ee3-b7bd-d6307c7de2bc,132,nyt://article/df968f49-84ba-5ee3-b7bd-d6307c7de2bc,Daly Carries St. Joseph's Over William & Mary 84-69,,,Daly Carries St. Joseph's Over William & Mary 84-69,,,,By The Associated Press,[],The Associated Press
7,Damon Wilson matched his career high with 22 points as Georgia State defeated Texas-Arlington 83-77 on Thursday night.,https://www.nytimes.com/aponline/2019/12/19/sports/ncaabasketball/bc-bkc-texas-arlington-georgia-st.html,Damon Wilson matched his career high with 22 points as Georgia State defeated Texas-Arlington 83-77 on Thursday night.,ATLANTA — Damon Wilson matched his career high with 22 points as Georgia State defeated Texas-Arlington 83-77 on Thursday night.,AP,[],[],2019-12-20T02:57:28+0000,article,None,Sports,College Basketball,News,nyt://article/c392ee6c-24f3-5ed1-a99f-eee713495703,134,nyt://article/c392ee6c-24f3-5ed1-a99f-eee713495703,Wilson Carries Georgia St. Past Texas-Arlington 83-77,,,Wilson Carries Georgia St. Past Texas-Arlington 83-77,,,,By The Associated Press,[],The Associated Press
8,Moderators asked the 2020 candidates if they agreed with an assessment made recently by former President Obama about women being better leaders and “old men” needing to get out of the way.,https://www.nytimes.com/2019/12/19/us/politics/december-debate-leadership.html,Moderators asked the 2020 candidates if they agreed with an assessment made recently by former President Obama about women being better leaders and “old men” needing to get out of the way.,"About an hour into what was a relatively calm Democratic debate Thursday night, moderators turned up the heat by asking the 2020 candidates if they agreed with an assessment made recently by former President Barack Obama: That women should lead, and that problems arise when “old people, usually old men,” fail to get “out of the way.”",The New York Times,[],"[{'name': 'subject', 'value': 'Presidential Election of 2020', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Debates (Political)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Sanders, Bernard', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Klobuchar, Amy', 'rank': 7, 'major': 'N'}]",2019-12-20T02:56:36+0000,article,Politics,U.S.,Politics,News,nyt://article/66c215dc-5b04-5e35-8692-5584fc323120,1237,nyt://article/66c215dc-5b04-5e35-8692-5584fc323120,Warren Notes She’d Be ‘Youngest Woman Inaugurated’ as Democrats Debate Leadership,,,,,,,By Matt Stevens,"[{'firstname': 'Matt', 'middlename': None, 'lastname': 'Stevens', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"Sure, the Green Bay Packers haven't picked up many style points in this first season under coach Matt LaFleur. ",https://www.nytimes.com/aponline/2019/12/19/sports/football/bc-fbn-packers-vikings-preview.html,"Sure, the Green Bay Packers haven't picked up many style points in this first season under coach Matt LaFleur. ","MINNEAPOLIS — Sure, the Green Bay Packers haven't picked up many style points in this first season under coach Matt LaFleur. ",AP,[],[],2019-12-20T02:54:26+0000,article,None,Sports,Pro Football,News,nyt://article/d6fe55c9-142c-5444-90c0-434da5a1d416,929,nyt://article/d6fe55c9-142c-5444-90c0-434da5a1d416,"Packers Control Division in LaFleur Debut, as Vikings Loom",,,"Packers Control Division in LaFleur Debut, as Vikings Loom",,,,By The Associated Press,[],The Associated Press
