,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,Russia failed on Friday in a bid to get the U.N. Security Council to extend authorization of Syria cross-border aid deliveries from two points in Turkey after Moscow vetoed a rival draft resolution that would have also approved a crossing point from Iraq. ,https://www.nytimes.com/reuters/2019/12/20/world/europe/20reuters-syria-security-un-russia.html,Russia failed on Friday in a bid to get the U.N. Security Council to extend authorization of Syria cross-border aid deliveries from two points in Turkey after Moscow vetoed a rival draft resolution that would have also approved a crossing point fr...,UNITED NATIONS — Russia failed on Friday in a bid to get the U.N. Security Council to extend authorization of Syria cross-border aid deliveries from two points in Turkey after Moscow vetoed a rival draft resolution that would have also approved a crossing point from Iraq. ,Reuters,[],[],2019-12-20T19:25:14+0000,article,None,World,Europe,News,nyt://article/5a731f32-7a4d-570b-9612-c2ee9e9f3793,87,nyt://article/5a731f32-7a4d-570b-9612-c2ee9e9f3793,Russia Fails to Get U.N. Approval for Syria Cross-Border Aid Deliveries From Turkey,,,Russia Fails to Get U.N. Approval for Syria Cross-Border Aid Deliveries From Turkey,,,,By Reuters,[],Reuters
1,"Brazil great Zico, who captained Flamengo to the Intercontinental Cup against Liverpool in 1981, told Reuters that the Brazilian side's midfield will be key to them repeating the trick in the Club World Cup final on Saturday. ",https://www.nytimes.com/reuters/2019/12/20/sports/soccer/20reuters-soccer-club-liv-fla-exclusive.html,"Brazil great Zico, who captained Flamengo to the Intercontinental Cup against Liverpool in 1981, told Reuters that the Brazilian side's midfield will be key to them repeating the trick in the Club World Cup final on Saturday. ","SAO PAULO — Brazil great Zico, who captained Flamengo to the Intercontinental Cup against Liverpool in 1981, told Reuters that the Brazilian side's midfield will be key to them repeating the trick in the Club World Cup final on Saturday. ",Reuters,[],[],2019-12-20T19:25:11+0000,article,None,Sports,Soccer,News,nyt://article/6279fb2f-0bfb-5ed5-8737-4535ab7d0ec6,488,nyt://article/6279fb2f-0bfb-5ed5-8737-4535ab7d0ec6,Exclusive: Flamengo Have Team to Beat Liverpool Again-Zico,,,Exclusive: Flamengo Have Team to Beat Liverpool Again-Zico,,,,By Reuters,[],Reuters
2,"South Africa head coach Mark Boucher is working to instil a new mindset and work ethic in the side ahead of the first test against England in Pretoria starting on Boxing Day, admitting his team is short on confidence.",https://www.nytimes.com/reuters/2019/12/20/sports/cricket/20reuters-cricket-zaf-tests-england.html,"South Africa head coach Mark Boucher is working to instil a new mindset and work ethic in the side ahead of the first test against England in Pretoria starting on Boxing Day, admitting his team is short on confidence.","PRETORIA — South Africa head coach Mark Boucher is working to instil a new mindset and work ethic in the side ahead of the first test against England in Pretoria starting on Boxing Day, admitting his team is short on confidence.",Reuters,[],[],2019-12-20T19:25:06+0000,article,None,Sports,Cricket,News,nyt://article/d3c0122b-7349-5424-a13c-e8295d0aa337,398,nyt://article/d3c0122b-7349-5424-a13c-e8295d0aa337,Boucher Wants to Build Belief in 'New' South Africa,,,Boucher Wants to Build Belief in 'New' South Africa,,,,By Reuters,[],Reuters
3,"Manchester City playmaker David Silva is a doubt for Saturday's Premier League match against Leicester City but striker Sergio Aguero and centre back John Stones are both fit again, manager Pep Guardiola said on Friday.",https://www.nytimes.com/reuters/2019/12/20/sports/soccer/20reuters-soccer-england-mci-lei-preview.html,"Manchester City playmaker David Silva is a doubt for Saturday's Premier League match against Leicester City but striker Sergio Aguero and centre back John Stones are both fit again, manager Pep Guardiola said on Friday.","(Reuters) - Manchester City playmaker David Silva is a doubt for Saturday's Premier League match against Leicester City but striker Sergio Aguero and centre back John Stones are both fit again, manager Pep Guardiola said on Friday.",Reuters,[],[],2019-12-20T19:25:05+0000,article,None,Sports,Soccer,News,nyt://article/aadc3e54-d104-5d11-9e32-d36fb556d31e,330,nyt://article/aadc3e54-d104-5d11-9e32-d36fb556d31e,"Silva a Doubt for Man City's Leicester Clash; Aguero, Stones Fit",,,"Silva a Doubt for Man City's Leicester Clash; Aguero, Stones Fit",,,,By Reuters,[],Reuters
4,Leicester City manager Brendan Rodgers believes his team has an opportunity to assess their Premier League title challenge when they visit defending champions Manchester City on Saturday.,https://www.nytimes.com/reuters/2019/12/20/sports/soccer/20reuters-soccer-england-mci-lei-preview-brendan.html,Leicester City manager Brendan Rodgers believes his team has an opportunity to assess their Premier League title challenge when they visit defending champions Manchester City on Saturday.,(Reuters) - Leicester City manager Brendan Rodgers believes his team has an opportunity to assess their Premier League title challenge when they visit defending champions Manchester City on Saturday.,Reuters,[],[],2019-12-20T19:22:10+0000,article,None,Sports,Soccer,News,nyt://article/d2ed3420-7a3c-5b49-8ecb-0e6df88858bb,320,nyt://article/d2ed3420-7a3c-5b49-8ecb-0e6df88858bb,"Man City Trip a Test of Leicester's Title Credentials, Says Rodgers",,,"Man City Trip a Test of Leicester's Title Credentials, Says Rodgers",,,,By Reuters,[],Reuters
5,Interim Everton boss Duncan Ferguson has said he would like to sign off on a high if Saturday's early Premier League kickoff against Arsenal is to be his final game in charge of the Merseyside club.,https://www.nytimes.com/reuters/2019/12/20/sports/soccer/20reuters-soccer-england-eve-ars-preview.html,Interim Everton boss Duncan Ferguson has said he would like to sign off on a high if Saturday's early Premier League kickoff against Arsenal is to be his final game in charge of the Merseyside club.,(Reuters) - Interim Everton boss Duncan Ferguson has said he would like to sign off on a high if Saturday's early Premier League kickoff against Arsenal is to be his final game in charge of the Merseyside club.,Reuters,[],[],2019-12-20T19:22:07+0000,article,None,Sports,Soccer,News,nyt://article/717b164e-2882-5b55-9d03-87e32aaa79ac,397,nyt://article/717b164e-2882-5b55-9d03-87e32aaa79ac,Interim Everton Boss Ferguson Keen to Go Out on a High,,,Interim Everton Boss Ferguson Keen to Go Out on a High,,,,By Reuters,[],Reuters
6,Container shipping company MSC said on Friday it was implementing contingency plans to re-route container ships away from French ports when necessary due to strikes in the country.,https://www.nytimes.com/reuters/2019/12/20/business/20reuters-france-protests-pensions-shipping.html,Container shipping company MSC said on Friday it was implementing contingency plans to re-route container ships away from French ports when necessary due to strikes in the country.,PARIS — Container shipping company MSC said on Friday it was implementing contingency plans to re-route container ships away from French ports when necessary due to strikes in the country.,Reuters,[],[],2019-12-20T19:22:06+0000,article,None,Business Day,,News,nyt://article/2ce53f80-3f4f-5794-979d-715fb2e86394,189,nyt://article/2ce53f80-3f4f-5794-979d-715fb2e86394,Container Shipping Firm MSC Re-Routes Cargoes Due to French Strikes,,,Container Shipping Firm MSC Re-Routes Cargoes Due to French Strikes,,,,By Reuters,[],Reuters
7,Chelsea manager Frank Lampard will always have immense respect for Tottenham Hotspur counterpart Jose Mourinho but said he hopes to carve out his own blueprint and not try to be a managerial clone of the Portuguese coach.,https://www.nytimes.com/reuters/2019/12/20/sports/soccer/20reuters-soccer-england-tot-che-preview-lamp.html,Chelsea manager Frank Lampard will always have immense respect for Tottenham Hotspur counterpart Jose Mourinho but said he hopes to carve out his own blueprint and not try to be a managerial clone of the Portuguese coach.,(Reuters) - Chelsea manager Frank Lampard will always have immense respect for Tottenham Hotspur counterpart Jose Mourinho but said he hopes to carve out his own blueprint and not try to be a managerial clone of the Portuguese coach.,Reuters,[],[],2019-12-20T19:22:04+0000,article,None,Sports,Soccer,News,nyt://article/d0a581f2-12e2-580f-acfb-9581e40c0857,281,nyt://article/d0a581f2-12e2-580f-acfb-9581e40c0857,Chelsea's Lampard Says He Isn't Trying to Copy Mourinho's Coaching Style,,,Chelsea's Lampard Says He Isn't Trying to Copy Mourinho's Coaching Style,,,,By Reuters,[],Reuters
8,"Barcelona have been fined 1,500 euros (£1,276.04) by Spain's soccer federation (RFEF) and warned their Camp Nou stadium could be forced to close after Wednesday's 0-0 draw with Real Madrid was interrupted due to objects being thrown on to the pitch.",https://www.nytimes.com/reuters/2019/12/20/sports/soccer/20reuters-soccer-spain-fcb-mad.html,"Barcelona have been fined 1,500 euros (£1,276.04) by Spain's soccer federation (RFEF) and warned their Camp Nou stadium could be forced to close after Wednesday's 0-0 draw with Real Madrid was interrupted due to objects being thrown on to the pitc...","(Reuters) - Barcelona have been fined 1,500 euros (£1,276.04) by Spain's soccer federation (RFEF) and warned their Camp Nou stadium could be forced to close after Wednesday's 0-0 draw with Real Madrid was interrupted due to objects being thrown on to the pitch.",Reuters,[],[],2019-12-20T19:22:02+0000,article,None,Sports,Soccer,News,nyt://article/88de90f0-c982-50b2-9615-68e4b7323a76,159,nyt://article/88de90f0-c982-50b2-9615-68e4b7323a76,Barca Fined and Given Warning Over Objects Thrown in 'Clasico',,,Barca Fined and Given Warning Over Objects Thrown in 'Clasico',,,,By Reuters,[],Reuters
9,Tottenham Hotspur manager Jose Mourinho says there is no chance he will suffer from conflicting loyalties when he faces his former club Chelsea in the Premier League on Sunday.,https://www.nytimes.com/reuters/2019/12/20/sports/soccer/20reuters-soccer-england-tot-che-preview.html,Tottenham Hotspur manager Jose Mourinho says there is no chance he will suffer from conflicting loyalties when he faces his former club Chelsea in the Premier League on Sunday.,LONDON — Tottenham Hotspur manager Jose Mourinho says there is no chance he will suffer from conflicting loyalties when he faces his former club Chelsea in the Premier League on Sunday.,Reuters,[],[],2019-12-20T19:22:01+0000,article,None,Sports,Soccer,News,nyt://article/9ee1570d-c868-564e-90e8-a2124e65cdb1,387,nyt://article/9ee1570d-c868-564e-90e8-a2124e65cdb1,'I'm 100% Spurs': Mourinho Plays Down Emotions Ahead of Chelsea Clash,,,'I'm 100% Spurs': Mourinho Plays Down Emotions Ahead of Chelsea Clash,,,,By Reuters,[],Reuters
