,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,subsection_name
0,"Intra-Cellular Therapies Inc said on Monday its lead drug to treat schizophrenia in adults has received approval from the U.S. Food and Drug Administration, sending its shares soaring 85%.",https://www.nytimes.com/reuters/2019/12/23/business/23reuters-iti-fda.html,"Intra-Cellular Therapies Inc said on Monday its lead drug to treat schizophrenia in adults has received approval from the U.S. Food and Drug Administration, sending its shares soaring 85%.","(Reuters) - Intra-Cellular Therapies Inc said on Monday its lead drug to treat schizophrenia in adults has received approval from the U.S. Food and Drug Administration, sending its shares soaring 85%.",Reuters,[],[],2019-12-23T12:39:44+0000,article,None,Business Day,News,nyt://article/81fd6094-86f4-53b1-8ef7-3f4bd6a88295,339,nyt://article/81fd6094-86f4-53b1-8ef7-3f4bd6a88295,"FDA Approves Intra-Cellullar's Schizophrenia Drug, Shares Soar 85%",,,"FDA Approves Intra-Cellullar's Schizophrenia Drug, Shares Soar 85%",,,,By Reuters,[],Reuters,
1,Hundreds of people joined a protest on Monday against Myanmar’s police after the force broke the law by revealing the name of the child victim of a high profile rape case following the acquittal of a suspect.,https://www.nytimes.com/reuters/2019/12/23/world/asia/23reuters-myanmar-protests.html,Hundreds of people joined a protest on Monday against Myanmar’s police after the force broke the law by revealing the name of the child victim of a high profile rape case following the acquittal of a suspect.,YANGON — Hundreds of people joined a protest on Monday against Myanmar’s police after the force broke the law by revealing the name of the child victim of a high profile rape case following the acquittal of a suspect.,Reuters,[],[],2019-12-23T12:39:41+0000,article,None,World,News,nyt://article/86936e34-fd0a-5662-8080-df059b293c9c,282,nyt://article/86936e34-fd0a-5662-8080-df059b293c9c,Hundreds Rally Against Myanmar Police Over Child Rape Case,,,Hundreds Rally Against Myanmar Police Over Child Rape Case,,,,By Reuters,[],Reuters,Asia Pacific
2,The mayor of Burundi's capital says at least 15 people have been killed by landslides caused by heavy rains over the weekend.,https://www.nytimes.com/aponline/2019/12/23/world/africa/ap-af-burundi-landslides.html,The mayor of Burundi's capital says at least 15 people have been killed by landslides caused by heavy rains over the weekend.,"NAIROBI, Kenya — The mayor of Burundi's capital says at least 15 people have been killed by landslides caused by heavy rains over the weekend.",AP,[],[],2019-12-23T12:39:30+0000,article,None,World,News,nyt://article/2c059248-7281-5b06-8044-68ffed2e61d5,161,nyt://article/2c059248-7281-5b06-8044-68ffed2e61d5,Mayor Says Landslides Kill at Least 15 in Burundi's Capital,,,Mayor Says Landslides Kill at Least 15 in Burundi's Capital,,,,By The Associated Press,[],The Associated Press,Africa
3," Drug overdose patients rushed  to some emergency rooms in New York's Hudson Valley are asked a series of questions: Do you have stable housing? Do you have food? Times and location of overdoses are noted, too.",https://www.nytimes.com/aponline/2019/12/23/us/ap-us-tracking-overdoses.html," Drug overdose patients rushed  to some emergency rooms in New York's Hudson Valley are asked a series of questions: Do you have stable housing? Do you have food? Times and location of overdoses are noted, too.","ALBANY, N.Y. — Drug overdose patients rushed to some emergency rooms in New York's Hudson Valley are asked a series of questions: Do you have stable housing? Do you have food? Times and location of overdoses are noted, too.",AP,[],[],2019-12-23T12:39:28+0000,article,None,U.S.,News,nyt://article/2c29562f-be35-50bb-be32-e0939390d171,874,nyt://article/2c29562f-be35-50bb-be32-e0939390d171,"To Battle Opioid Crisis, Some Track Overdoses in Real Time",,,"To Battle Opioid Crisis, Some Track Overdoses in Real Time",,,,By The Associated Press,[],The Associated Press,
4,Christmas cheer rang out through Bethlehem's Manger Square on Monday as pilgrims and worshippers flocked to the city revered as Jesus's birthplace and locals made final preparations for this year's festivities. ,https://www.nytimes.com/reuters/2019/12/23/world/middleeast/23reuters-christmas-season-olive-bethlehem.html,Christmas cheer rang out through Bethlehem's Manger Square on Monday as pilgrims and worshippers flocked to the city revered as Jesus's birthplace and locals made final preparations for this year's festivities. ,"BETHLEHEM, West Bank — Christmas cheer rang out through Bethlehem's Manger Square on Monday as pilgrims and worshippers flocked to the city revered as Jesus's birthplace and locals made final preparations for this year's festivities. ",Reuters,[],[],2019-12-23T12:33:29+0000,article,None,World,News,nyt://article/c1b1e2dc-fca1-5f64-be93-d18f2da66169,249,nyt://article/c1b1e2dc-fca1-5f64-be93-d18f2da66169,Carols and Bells in Bethlehem as Christmas Draws Near,,,Carols and Bells in Bethlehem as Christmas Draws Near,,,,By Reuters,[],Reuters,Middle East
5,"Thailand's Constitutional Court says it will rule on a sedition complaint that claims a popular opposition political party is linked to the Illuminati, which conspiracy theorists say secretly seeks world domination.",https://www.nytimes.com/aponline/2019/12/23/world/asia/ap-as-thailand-politics.html,"Thailand's Constitutional Court says it will rule on a sedition complaint that claims a popular opposition political party is linked to the Illuminati, which conspiracy theorists say secretly seeks world domination.","BANGKOK — Thailand's Constitutional Court says it will rule on a sedition complaint that claims a popular opposition political party is linked to the Illuminati, which conspiracy theorists say secretly seeks world domination.",AP,[],[],2019-12-23T12:33:27+0000,article,None,World,News,nyt://article/b8f44052-53ed-5940-b47a-a4b3d8f9cea9,559,nyt://article/b8f44052-53ed-5940-b47a-a4b3d8f9cea9,Thai Court to Rule on Case Linking Opposition to Illuminati,,,Thai Court to Rule on Case Linking Opposition to Illuminati,,,,By The Associated Press,[],The Associated Press,Asia Pacific
