,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,North Dakota coach Paul Sather didn’t know that the Fighting Hawks hadn’t beaten Nebraska since 1933 after they nipped the Huskers 75-74 Saturday ,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-north-dakota-nebraska.html,North Dakota coach Paul Sather didn’t know that the Fighting Hawks hadn’t beaten Nebraska since 1933 after they nipped the Huskers 75-74 Saturday ,"LINCOLN, Neb. — North Dakota coach Paul Sather didn’t know that the Fighting Hawks hadn’t beaten Nebraska since 1933 after they nipped the Huskers 75-74 Saturday ",AP,[],[],2019-12-22T01:48:36+0000,article,None,Sports,College Basketball,News,nyt://article/47b2b3b2-8442-5dda-8039-d266d115ff78,688,nyt://article/47b2b3b2-8442-5dda-8039-d266d115ff78,Allen-Eikens' Lifts North Dakota Over Nebraska 75-74,,,Allen-Eikens' Lifts North Dakota Over Nebraska 75-74,,,,By The Associated Press,[],The Associated Press
1,"The Chicago White Sox and left-hander Dallas Keuchel have agreed to a $55 million, three-year deal, a person familiar with the negotiations told The Associated Press.",https://www.nytimes.com/aponline/2019/12/21/sports/baseball/ap-bba-white-sox-keuchel.html,"The Chicago White Sox and left-hander Dallas Keuchel have agreed to a $55 million, three-year deal, a person familiar with the negotiations told The Associated Press.","The Chicago White Sox and left-hander Dallas Keuchel have agreed to a $55 million, three-year deal, a person familiar with the negotiations told The Associated Press.",AP,[],[],2019-12-22T01:48:31+0000,article,None,Sports,Baseball,News,nyt://article/b930b92c-1d44-5532-b352-c4386082004a,343,nyt://article/b930b92c-1d44-5532-b352-c4386082004a,"AP Source: White Sox, LHP Keuchel Agree to $55M, 3-Year Deal",,,"AP Source: White Sox, LHP Keuchel Agree to $55M, 3-Year Deal",,,,By The Associated Press,[],The Associated Press
2,The New England Patriots came from behind to beat the Buffalo Bills and win their 11th consecutive AFC East Division title after the Houston Texans clinched the AFC South crown in NFL games with playoff implications on Saturday.,https://www.nytimes.com/reuters/2019/12/21/sports/football/21reuters-football-nfl.html,The New England Patriots came from behind to beat the Buffalo Bills and win their 11th consecutive AFC East Division title after the Houston Texans clinched the AFC South crown in NFL games with playoff implications on Saturday.,(Reuters) - The New England Patriots came from behind to beat the Buffalo Bills and win their 11th consecutive AFC East Division title after the Houston Texans clinched the AFC South crown in NFL games with playoff implications on Saturday.,Reuters,[],[],2019-12-22T01:36:28+0000,article,None,Sports,Pro Football,News,nyt://article/f88c3f70-9518-50d8-b983-1c2e442e2ccc,373,nyt://article/f88c3f70-9518-50d8-b983-1c2e442e2ccc,Patriots Keep Division Win Streak Going With Victory Over Bills,,,Patriots Keep Division Win Streak Going With Victory Over Bills,,,,By Reuters,[],Reuters
3,"Osun Osunniyi had 15 points to lead five Saint Bonaventure players in double figures as the Bonnies stretched their win streak to seven games, narrowly defeating Middle Tennessee 66-65 on Saturday.",https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-st-bonaventure-middle-tennessee-1st-ld-writethru.html,"Osun Osunniyi had 15 points to lead five Saint Bonaventure players in double figures as the Bonnies stretched their win streak to seven games, narrowly defeating Middle Tennessee 66-65 on Saturday.","MURFREESBORO, Tenn. — Osun Osunniyi had 15 points to lead five Saint Bonaventure players in double figures as the Bonnies stretched their win streak to seven games, narrowly defeating Middle Tennessee 66-65 on Saturday.",AP,[],[],2019-12-22T01:33:29+0000,article,None,Sports,College Basketball,News,nyt://article/d8bd6ac8-ecb0-5293-92ab-ef0123b3e254,178,nyt://article/d8bd6ac8-ecb0-5293-92ab-ef0123b3e254,St. Bonaventure Rallies to Sneak Past Middle. Tenn. 66-65,,,St. Bonaventure Rallies to Sneak Past Middle. Tenn. 66-65,,,,By The Associated Press,[],The Associated Press
4,Aaron Weidenaar had a career-high 20 points as Central Arkansas rallied to defeat Texas A&M-Corpus Christi 71-67 on Saturday. ,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-texas-am-cc-cent-arkansas-1st-ld-writethru.html,Aaron Weidenaar had a career-high 20 points as Central Arkansas rallied to defeat Texas A&M-Corpus Christi 71-67 on Saturday. ,"CONWAY, Ark. — Aaron Weidenaar had a career-high 20 points as Central Arkansas rallied to defeat Texas A&M-Corpus Christi 71-67 on Saturday. ",AP,[],[],2019-12-22T01:30:33+0000,article,None,Sports,College Basketball,News,nyt://article/6e14802b-142a-5462-b052-dbac89b092b3,167,nyt://article/6e14802b-142a-5462-b052-dbac89b092b3,Weidenaar Helps Central Ark. Rally to Beat A&M-CC 71-67,,,Weidenaar Helps Central Ark. Rally to Beat A&M-CC 71-67,,,,By The Associated Press,[],The Associated Press
5,Jayvon Graves had 22 points as Buffalo easily defeated Niagara 92-72 on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-niagara-buffalo-1st-ld-writethru.html,Jayvon Graves had 22 points as Buffalo easily defeated Niagara 92-72 on Saturday.,"BUFFALO, N.Y. — Jayvon Graves had 22 points as Buffalo easily defeated Niagara 92-72 on Saturday.",AP,[],[],2019-12-22T01:30:31+0000,article,None,Sports,College Basketball,News,nyt://article/9dad914e-cd65-53a0-a82c-8673671c7830,107,nyt://article/9dad914e-cd65-53a0-a82c-8673671c7830,Graves Scores 22 to Carry Buffalo Over Niagara 92-72,,,Graves Scores 22 to Carry Buffalo Over Niagara 92-72,,,,By The Associated Press,[],The Associated Press
6,JayQuan McCloud had a career-high 32 points as Green Bay edged past Northern Illinois 85-84 on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-green-bay-n-illinois-1st-ld-writethru.html,JayQuan McCloud had a career-high 32 points as Green Bay edged past Northern Illinois 85-84 on Saturday.,"DEKALB, Ill. — JayQuan McCloud had a career-high 32 points as Green Bay edged past Northern Illinois 85-84 on Saturday.",AP,[],[],2019-12-22T01:30:29+0000,article,None,Sports,College Basketball,News,nyt://article/5f0d316d-c20c-5067-9066-a36bd86a3266,102,nyt://article/5f0d316d-c20c-5067-9066-a36bd86a3266,McCloud Scores 32 to Lift Green Bay Over N. Illinois 85-84,,,McCloud Scores 32 to Lift Green Bay Over N. Illinois 85-84,,,,By The Associated Press,[],The Associated Press
7,Austin Wiley and undefeated Auburn muscled their way out of an early deficit Saturday night.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-t25-lehigh-auburn.html,Austin Wiley and undefeated Auburn muscled their way out of an early deficit Saturday night.,"AUBURN, Ala. — Austin Wiley and undefeated Auburn muscled their way out of an early deficit Saturday night.",AP,[],[],2019-12-22T01:24:33+0000,article,None,Sports,College Basketball,News,nyt://article/747a3d5a-9f27-52b0-874d-ea68de5c14cb,418,nyt://article/747a3d5a-9f27-52b0-874d-ea68de5c14cb,Wiley Helps No. 12 Auburn Power Past Lehigh 74-51,,,Wiley Helps No. 12 Auburn Power Past Lehigh 74-51,,,,By The Associated Press,[],The Associated Press
8,"Marek Dolezaj led Syracuse with 17 points, a career-high eight assists and five rebounds, but it was a freshman from Montreal who provided the Orange hope for the future.",https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-north-florida-syracuse.html,"Marek Dolezaj led Syracuse with 17 points, a career-high eight assists and five rebounds, but it was a freshman from Montreal who provided the Orange hope for the future.","SYRACUSE, NY — Marek Dolezaj led Syracuse with 17 points, a career-high eight assists and five rebounds, but it was a freshman from Montreal who provided the Orange hope for the future.",AP,[],[],2019-12-22T01:24:30+0000,article,None,Sports,College Basketball,News,nyt://article/469a40b6-7637-5029-a5e9-b4bde063e35d,771,nyt://article/469a40b6-7637-5029-a5e9-b4bde063e35d,"Syracuse Has 5 in Double Figures, Beats North Florida 82-70",,,"Syracuse Has 5 in Double Figures, Beats North Florida 82-70",,,,By The Associated Press,[],The Associated Press
9,Mason Faulkner recorded 16 points and 10 rebounds to lift Western Carolina to an 89-76 win over Tennessee Tech on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-w-carolina-tennessee-tech.html,Mason Faulkner recorded 16 points and 10 rebounds to lift Western Carolina to an 89-76 win over Tennessee Tech on Saturday.,"COOKEVILLE, Tenn. — Mason Faulkner recorded 16 points and 10 rebounds to lift Western Carolina to an 89-76 win over Tennessee Tech on Saturday.",AP,[],[],2019-12-22T01:21:38+0000,article,None,Sports,College Basketball,News,nyt://article/19a9d3c8-79f5-5895-b1e6-1b7e1b482798,124,nyt://article/19a9d3c8-79f5-5895-b1e6-1b7e1b482798,Faulkner Carries W. Carolina Past Tennessee Tech 89-76,,,Faulkner Carries W. Carolina Past Tennessee Tech 89-76,,,,By The Associated Press,[],The Associated Press
