,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"It took a blaze that nearly destroyed Paris’ most famous cathedral to reveal a gap in global safety regulations for lead, a toxic building material found across many historic cities.",https://www.nytimes.com/aponline/2019/12/22/world/europe/ap-eu-france-notre-dame-lead.html,"It took a blaze that nearly destroyed Paris’ most famous cathedral to reveal a gap in global safety regulations for lead, a toxic building material found across many historic cities.","PARIS — It took a blaze that nearly destroyed Paris’ most famous cathedral to reveal a gap in global safety regulations for lead, a toxic building material found across many historic cities.",AP,[],[],2019-12-22T07:57:30+0000,article,None,World,Europe,News,nyt://article/14db226a-a749-57e7-a595-fc8941e6fd8a,1241,nyt://article/14db226a-a749-57e7-a595-fc8941e6fd8a,Notre Dame Fire Wakes the World Up to Dangers of Lead Dust,,,Notre Dame Fire Wakes the World Up to Dangers of Lead Dust,,,,By The Associated Press,[],The Associated Press
1,"Protesters angered by India's new citizenship law that excludes Muslims defied a ban against demonstrations on Sunday, as Prime Minister Narendra Modi used a rally for his Hindu nationalist party to defend the legislation, accusing the opposition of pushing the country into a “fear psychosis.""",https://www.nytimes.com/aponline/2019/12/22/world/asia/ap-as-india-citizenship-law-protests.html,"Protesters angered by India's new citizenship law that excludes Muslims defied a ban against demonstrations on Sunday, as Prime Minister Narendra Modi used a rally for his Hindu nationalist party to defend the legislation, accusing the opposition ...","NEW DELHI — Protesters angered by India's new citizenship law that excludes Muslims defied a ban against demonstrations on Sunday, as Prime Minister Narendra Modi used a rally for his Hindu nationalist party to defend the legislation, accusing the opposition of pushing the country into a “fear psychosis.""",AP,[],[],2019-12-22T07:57:28+0000,article,None,World,Asia Pacific,News,nyt://article/26512378-ac34-5085-a5aa-7c96f3359d2e,863,nyt://article/26512378-ac34-5085-a5aa-7c96f3359d2e,India's Leader Defends New Law as Protests Against It Go On,,,India's Leader Defends New Law as Protests Against It Go On,,,,By The Associated Press,[],The Associated Press
2,"Armilla Yanti was returning from her regular Sunday trip to the market in this Indonesian city when a towering tsunami wave crashed ashore. She and her parents survived, but her two sisters were killed on that fateful day on Dec. 26, 2004.",https://www.nytimes.com/reuters/2019/12/22/world/asia/22reuters-indianocean-tsunami-indonesia-tour-guide.html,"Armilla Yanti was returning from her regular Sunday trip to the market in this Indonesian city when a towering tsunami wave crashed ashore. She and her parents survived, but her two sisters were killed on that fateful day on Dec. 26, 2004.","BANDA ACEH, Indonesia — Armilla Yanti was returning from her regular Sunday trip to the market in this Indonesian city when a towering tsunami wave crashed ashore. She and her parents survived, but her two sisters were killed on that fateful day on Dec. 26, 2004.",Reuters,[],[],2019-12-22T07:36:34+0000,article,None,World,Asia Pacific,News,nyt://article/0bf4c1de-b5f2-517b-9b67-961eba89b720,403,nyt://article/0bf4c1de-b5f2-517b-9b67-961eba89b720,Aceh Tsunami Survivor Hopes Next Generation Will Learn Lessons,,,Aceh Tsunami Survivor Hopes Next Generation Will Learn Lessons,,,,By Reuters,[],Reuters
3,"Scorching heat baking Australia eased on Monday bringing relief from extreme bushfires, which destroyed around 180 houses and killed one person over the weekend, allowing firefighters to prepare for worsening conditions post-Christmas.",https://www.nytimes.com/reuters/2019/12/22/world/asia/22reuters-australia-bushfires.html,"Scorching heat baking Australia eased on Monday bringing relief from extreme bushfires, which destroyed around 180 houses and killed one person over the weekend, allowing firefighters to prepare for worsening conditions post-Christmas.","MELBOURNE — Scorching heat baking Australia eased on Monday bringing relief from extreme bushfires, which destroyed around 180 houses and killed one person over the weekend, allowing firefighters to prepare for worsening conditions post-Christmas.",Reuters,[],[],2019-12-22T07:33:35+0000,article,None,World,Asia Pacific,News,nyt://article/eee651be-4937-59b7-9ec8-df12efd3cc2f,438,nyt://article/eee651be-4937-59b7-9ec8-df12efd3cc2f,Australia Prepares for Post-Christmas Extreme Bushfires,,,Australia Prepares for Post-Christmas Extreme Bushfires,,,,By Reuters,[],Reuters
4,"All five parties running in a parliamentary election in Uzbekistan on Sunday have backed reformist President Shavkat Mirziyoyev, meaning that although the vote will be the freest in decades, it is likely to produce a legislature loyal to him.",https://www.nytimes.com/reuters/2019/12/22/world/asia/22reuters-uzbekistan-election.html,"All five parties running in a parliamentary election in Uzbekistan on Sunday have backed reformist President Shavkat Mirziyoyev, meaning that although the vote will be the freest in decades, it is likely to produce a legislature loyal to him.","ALMATY — All five parties running in a parliamentary election in Uzbekistan on Sunday have backed reformist President Shavkat Mirziyoyev, meaning that although the vote will be the freest in decades, it is likely to produce a legislature loyal to him.",Reuters,[],[],2019-12-22T07:30:32+0000,article,None,World,Asia Pacific,News,nyt://article/b2c1385c-5d51-518f-83f5-c4973087de3e,522,nyt://article/b2c1385c-5d51-518f-83f5-c4973087de3e,"More Freedom, but Predictable Outcome: Uzbekistan Votes for New Parliament",,,"More Freedom, but Predictable Outcome: Uzbekistan Votes for New Parliament",,,,By Reuters,[],Reuters
5,"Afghan President Ashraf Ghani appears to have narrowly won a second term, according to preliminary results from September's balloting that were announced Sunday, although his main challenger rejected the outcome as illegitimate.",https://www.nytimes.com/aponline/2019/12/22/world/asia/ap-as-afghanistan-elections.html,"Afghan President Ashraf Ghani appears to have narrowly won a second term, according to preliminary results from September's balloting that were announced Sunday, although his main challenger rejected the outcome as illegitimate.","KABUL, Afghanistan — Afghan President Ashraf Ghani appears to have narrowly won a second term, according to preliminary results from September's balloting that were announced Sunday, although his main challenger rejected the outcome as illegitimate.",AP,[],[],2019-12-22T07:30:29+0000,article,None,World,Asia Pacific,News,nyt://article/92dba42d-f203-5141-a350-5de44167b1aa,638,nyt://article/92dba42d-f203-5141-a350-5de44167b1aa,Afghan President Appears to Win New Term in Initial Results,,,Afghan President Appears to Win New Term in Initial Results,,,,By The Associated Press,[],The Associated Press
6,"Afghanistan's incumbent President Ashraf Ghani won a slim majority of votes in a Sept. 28 election, delayed preliminary results showed on Sunday, after a poll that plunged the country into political crisis and was marred by allegations of fraud.",https://www.nytimes.com/reuters/2019/12/22/world/asia/22reuters-afghanistan-election.html,"Afghanistan's incumbent President Ashraf Ghani won a slim majority of votes in a Sept. 28 election, delayed preliminary results showed on Sunday, after a poll that plunged the country into political crisis and was marred by allegations of fraud.","KABUL — Afghanistan's incumbent President Ashraf Ghani won a slim majority of votes in a Sept. 28 election, delayed preliminary results showed on Sunday, after a poll that plunged the country into political crisis and was marred by allegations of fraud.",Reuters,[],[],2019-12-22T07:27:32+0000,article,None,World,Asia Pacific,News,nyt://article/a2e35152-c2bb-5bbd-8300-c3b072c37fb6,644,nyt://article/a2e35152-c2bb-5bbd-8300-c3b072c37fb6,Afghanistan's Ghani Claims Narrow Win in Preliminary Presidential Vote Results,,,Afghanistan's Ghani Claims Narrow Win in Preliminary Presidential Vote Results,,,,By Reuters,[],Reuters
7,"A freight train derailed as it crossed the Potomac River near Harpers Ferry, West Virginia, sending two cars into the water and damaging a footbridge that is part of the Appalachian Trail. ",https://www.nytimes.com/aponline/2019/12/22/us/ap-us-train-derailment-1st-ld-writethru.html,"A freight train derailed as it crossed the Potomac River near Harpers Ferry, West Virginia, sending two cars into the water and damaging a footbridge that is part of the Appalachian Trail. ","HARPERS FERRY, W.Va. — A freight train derailed as it crossed the Potomac River near Harpers Ferry, West Virginia, sending two cars into the water and damaging a footbridge that is part of the Appalachian Trail. ",AP,[],[],2019-12-22T07:27:27+0000,article,None,U.S.,,News,nyt://article/b4f100a7-2b85-583c-a4a8-71d06b39549a,158,nyt://article/b4f100a7-2b85-583c-a4a8-71d06b39549a,No Injuries as Freight Train Derails Near Harpers Ferry Park,,,No Injuries as Freight Train Derails Near Harpers Ferry Park,,,,By The Associated Press,[],The Associated Press
8,Home favorite Adam Scott ended a victory drought of nearly four years on Sunday when he eased to a two-stroke win at the Australian PGA Championship.,https://www.nytimes.com/reuters/2019/12/22/sports/golf/22reuters-golf-australia.html,Home favorite Adam Scott ended a victory drought of nearly four years on Sunday when he eased to a two-stroke win at the Australian PGA Championship.,MELBOURNE — Home favorite Adam Scott ended a victory drought of nearly four years on Sunday when he eased to a two-stroke win at the Australian PGA Championship.,Reuters,[],[],2019-12-22T07:18:34+0000,article,None,Sports,Golf,News,nyt://article/a5a7f85d-8090-5680-87e7-a4157f65ede6,375,nyt://article/a5a7f85d-8090-5680-87e7-a4157f65ede6,'Stoked' Scott Ends Win Drought at Australian PGA Championship,,,'Stoked' Scott Ends Win Drought at Australian PGA Championship,,,,By Reuters,[],Reuters
9,"Quarterback Carson Wentz threw one touchdown pass, Miles Sanders rushed for another and the host Philadelphia Eagles took control of the NFC East race with a 17-9 victory over the Dallas Cowboys on Sunday.",https://www.nytimes.com/reuters/2019/12/22/sports/football/22reuters-football-nfl-roundup.html,"Quarterback Carson Wentz threw one touchdown pass, Miles Sanders rushed for another and the host Philadelphia Eagles took control of the NFC East race with a 17-9 victory over the Dallas Cowboys on Sunday.","Quarterback Carson Wentz threw one touchdown pass, Miles Sanders rushed for another and the host Philadelphia Eagles took control of the NFC East race with a 17-9 victory over the Dallas Cowboys on Sunday.",Reuters,[],[],2019-12-22T07:18:33+0000,article,None,Sports,Pro Football,News,nyt://article/70b19494-45fc-5ea7-a435-7abf519815d8,1375,nyt://article/70b19494-45fc-5ea7-a435-7abf519815d8,"NFL Roundup: Eagles Top Cowboys, Regain Division Control",,,"NFL Roundup: Eagles Top Cowboys, Regain Division Control",,,,By Reuters,[],Reuters
