,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"President Donald Trump complained Saturday about House Speaker Nancy Pelosi's delayed transmission of the articles of impeachment to the Senate, which may delay a trial in the GOP-controlled chamber.",https://www.nytimes.com/aponline/2019/12/21/us/politics/ap-us-trump-1st-ld-writethru.html,"President Donald Trump complained Saturday about House Speaker Nancy Pelosi's delayed transmission of the articles of impeachment to the Senate, which may delay a trial in the GOP-controlled chamber.","WEST PALM BEACH, Fla. — President Donald Trump complained Saturday about House Speaker Nancy Pelosi's delayed transmission of the articles of impeachment to the Senate, which may delay a trial in the GOP-controlled chamber.",AP,[],[],2019-12-21T23:30:39+0000,article,None,U.S.,Politics,News,nyt://article/75054187-663d-5a98-8d12-93c8252e9d01,405,nyt://article/75054187-663d-5a98-8d12-93c8252e9d01,"Trump Slams 'Unfair' Pelosi Delay, Rallies Conservatives",,,"Trump Slams 'Unfair' Pelosi Delay, Rallies Conservatives",,,,By The Associated Press,[],The Associated Press
1,Los Angeles Lakers star LeBron James is doubtful for Sunday's game against the Denver Nuggets due to a thoracic muscle strain in his back.,https://www.nytimes.com/reuters/2019/12/21/sports/basketball/21reuters-basketball-nba-lal-james-injury.html,Los Angeles Lakers star LeBron James is doubtful for Sunday's game against the Denver Nuggets due to a thoracic muscle strain in his back.,Los Angeles Lakers star LeBron James is doubtful for Sunday's game against the Denver Nuggets due to a thoracic muscle strain in his back.,Reuters,[],[],2019-12-21T23:30:29+0000,article,None,Sports,Pro Basketball,News,nyt://article/89dac472-6c4e-5ab7-b1f5-c09647a0a61b,113,nyt://article/89dac472-6c4e-5ab7-b1f5-c09647a0a61b,Injured LeBron Doubtful for Nuggets on Sunday,,,Injured LeBron Doubtful for Nuggets on Sunday,,,,By Reuters,[],Reuters
2,Andrew Kostecka finished with 19 points and eight rebounds and Loyola-Maryland set a school rebounding record in a 72-45 victory over Division III-member Elizabethtown College on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-elizabethtown-loyola-md.html,Andrew Kostecka finished with 19 points and eight rebounds and Loyola-Maryland set a school rebounding record in a 72-45 victory over Division III-member Elizabethtown College on Saturday.,BALTIMORE — Andrew Kostecka finished with 19 points and eight rebounds and Loyola-Maryland set a school rebounding record in a 72-45 victory over Division III-member Elizabethtown College on Saturday.,AP,[],[],2019-12-21T23:27:32+0000,article,None,Sports,College Basketball,News,nyt://article/4844f7df-b037-586b-9bc6-62eea64171b3,101,nyt://article/4844f7df-b037-586b-9bc6-62eea64171b3,Kostecka Guides Loyola (MD) Past Elizabethtown 72-45,,,Kostecka Guides Loyola (MD) Past Elizabethtown 72-45,,,,By The Associated Press,[],The Associated Press
3,Jairus Roberson scored a career-high 18 points and Nikos Chougkaz posted career highs with 17 with nine rebounds and Northwestern State beat Lamar 67-61 on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-lamar-northwestern.html,Jairus Roberson scored a career-high 18 points and Nikos Chougkaz posted career highs with 17 with nine rebounds and Northwestern State beat Lamar 67-61 on Saturday.,"NATCHITOCHES, La. — Jairus Roberson scored a career-high 18 points and Nikos Chougkaz posted career highs with 17 with nine rebounds and Northwestern State beat Lamar 67-61 on Saturday.",AP,[],[],2019-12-21T23:27:31+0000,article,None,Sports,College Basketball,News,nyt://article/f896395f-4965-5420-aa94-9ad07289e42b,124,nyt://article/f896395f-4965-5420-aa94-9ad07289e42b,Northwestern St. Ends Losing Streak by Beating Lamar 67-61,,,Northwestern St. Ends Losing Streak by Beating Lamar 67-61,,,,By The Associated Press,[],The Associated Press
4,Computer plate umpires could be called up to the major leagues at some point during the next five seasons.,https://www.nytimes.com/aponline/2019/12/21/sports/baseball/ap-bbo-computer-umpires.html,Computer plate umpires could be called up to the major leagues at some point during the next five seasons.,NEW YORK — Computer plate umpires could be called up to the major leagues at some point during the next five seasons.,AP,[],[],2019-12-21T23:24:30+0000,article,None,Sports,Baseball,News,nyt://article/7a50b679-fbce-5881-a1e4-baba7568b8f9,606,nyt://article/7a50b679-fbce-5881-a1e4-baba7568b8f9,AP Exclusive: Computer Plate Umps Allowed in New Labor Deal,,,AP Exclusive: Computer Plate Umps Allowed in New Labor Deal,,,,By The Associated Press,[],The Associated Press
5,Roman Penn had a career-high 22 points as Drake narrowly beat Air Force 85-80 on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-drake-air-force.html,Roman Penn had a career-high 22 points as Drake narrowly beat Air Force 85-80 on Saturday.,"COLORADO SPRINGS, Colo. — Roman Penn had a career-high 22 points as Drake narrowly beat Air Force 85-80 on Saturday.",AP,[],[],2019-12-21T23:21:32+0000,article,None,Sports,College Basketball,News,nyt://article/9cd55812-7f81-50dd-adf9-075fdbe39c78,93,nyt://article/9cd55812-7f81-50dd-adf9-075fdbe39c78,Penn Scores 22 to Carry Drake Past Air Force 85-80,,,Penn Scores 22 to Carry Drake Past Air Force 85-80,,,,By The Associated Press,[],The Associated Press
6,Melo Eggleston had 14 points off the bench and Canberk Kus hit a clutch 3-pointer to lift Arkansas State to a 62-59 win over Louisiana-Monroe on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-arkansas-st-ul-monroe.html,Melo Eggleston had 14 points off the bench and Canberk Kus hit a clutch 3-pointer to lift Arkansas State to a 62-59 win over Louisiana-Monroe on Saturday.,"MONROE, La. — Melo Eggleston had 14 points off the bench and Canberk Kus hit a clutch 3-pointer to lift Arkansas State to a 62-59 win over Louisiana-Monroe on Saturday.",AP,[],[],2019-12-21T23:21:28+0000,article,None,Sports,College Basketball,News,nyt://article/36a1bf84-e603-5584-b257-82607bbc641e,172,nyt://article/36a1bf84-e603-5584-b257-82607bbc641e,"Eggleston, Kus Lead Arkansas State's Rally Past UL Monroe",,,"Eggleston, Kus Lead Arkansas State's Rally Past UL Monroe",,,,By The Associated Press,[],The Associated Press
7,Jhivvan Jackson had a season-high 41 points as UTSA got past Illinois State 89-70 on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-illinois-st-utsa.html,Jhivvan Jackson had a season-high 41 points as UTSA got past Illinois State 89-70 on Saturday.,SAN ANTONIO — Jhivvan Jackson had a season-high 41 points as UTSA got past Illinois State 89-70 on Saturday.,AP,[],[],2019-12-21T23:18:32+0000,article,None,Sports,College Basketball,News,nyt://article/62bbc93d-d3b8-52cf-a82b-39815c6a95a9,103,nyt://article/62bbc93d-d3b8-52cf-a82b-39815c6a95a9,Jackson Scores 41 to Lift UTSA Over Illinois St. 89-70,,,Jackson Scores 41 to Lift UTSA Over Illinois St. 89-70,,,,By The Associated Press,[],The Associated Press
8,"President Donald Trump on Saturday said the United States and China would ""very shortly"" sign their so-called Phase One trade pact.",https://www.nytimes.com/reuters/2019/12/21/world/asia/21reuters-usa-trump-trade.html,"President Donald Trump on Saturday said the United States and China would ""very shortly"" sign their so-called Phase One trade pact.","WEST PALM BEACH, Fla. — President Donald Trump on Saturday said the United States and China would ""very shortly"" sign their so-called Phase One trade pact.",Reuters,[],[],2019-12-21T23:09:30+0000,article,None,World,Asia Pacific,News,nyt://article/466d2aeb-8231-54d2-8cf7-720643aaa79d,150,nyt://article/466d2aeb-8231-54d2-8cf7-720643aaa79d,Trump Says Trade Deal With China to Be Signed 'Very Shortly',,,Trump Says Trade Deal With China to Be Signed 'Very Shortly',,,,By Reuters,[],Reuters
9,Isaiah Stevens had a season-high 26 points including a 3-pointer that put his team on top for good as Colorado State defeated Tulsa 111-104 in triple overtime on Saturday. ,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-colorado-st-tulsa.html,Isaiah Stevens had a season-high 26 points including a 3-pointer that put his team on top for good as Colorado State defeated Tulsa 111-104 in triple overtime on Saturday. ,"TULSA, Okla. — Isaiah Stevens had a season-high 26 points including a 3-pointer that put his team on top for good as Colorado State defeated Tulsa 111-104 in triple overtime on Saturday. ",AP,[],[],2019-12-21T23:09:27+0000,article,None,Sports,College Basketball,News,nyt://article/6da293ff-882f-5439-ab8e-5e97b04e8cb3,214,nyt://article/6da293ff-882f-5439-ab8e-5e97b04e8cb3,Stevens Carries Colorado St. Past Tulsa 111-104 in 3OT,,,Stevens Carries Colorado St. Past Tulsa 111-104 in 3OT,,,,By The Associated Press,[],The Associated Press
