,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,Liberty coach Hugh Freeze went from coaching from a hospital bed at the start of the season to standing with a bowl championship trophy.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaafootball/bc-fbc-cure-bowl.html,Liberty coach Hugh Freeze went from coaching from a hospital bed at the start of the season to standing with a bowl championship trophy.,"ORLANDO, Fla. — Liberty coach Hugh Freeze went from coaching from a hospital bed at the start of the season to standing with a bowl championship trophy.",AP,[],[],2019-12-21T23:51:32+0000,article,None,Sports,College Football,News,nyt://article/38560eb1-6bf8-579b-91f7-25cd2d92dda1,583,nyt://article/38560eb1-6bf8-579b-91f7-25cd2d92dda1,"Hickson, Calvert Lead Liberty Past Ga Southern in Cure Bowl",,,"Hickson, Calvert Lead Liberty Past Ga Southern in Cure Bowl",,,,By The Associated Press,[],The Associated Press
1,Kai Mitchell scored 16 points as Sam Houston State beat New Orleans 87-79 on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-new-orleans-sam-houston-st.html,Kai Mitchell scored 16 points as Sam Houston State beat New Orleans 87-79 on Saturday.,"HUNTSVILLE, Texas — Kai Mitchell scored 16 points as Sam Houston State beat New Orleans 87-79 on Saturday.",AP,[],[],2019-12-21T23:48:33+0000,article,None,Sports,College Basketball,News,nyt://article/e5958b69-21ab-5f32-bebc-30caf1ae107c,118,nyt://article/e5958b69-21ab-5f32-bebc-30caf1ae107c,"Nutall, Mitchell Pace Sam Houston St. 87-79 Over New Orleans",,,"Nutall, Mitchell Pace Sam Houston St. 87-79 Over New Orleans",,,,By The Associated Press,[],The Associated Press
2,"A man and woman from Alabama who were already suspected of murder, kidnapping and other violent crimes in two states were charged Saturday with killing three people in a home in southwest Illinois, authorities said. ",https://www.nytimes.com/aponline/2019/12/21/us/ap-us-three-dead-illinois.html,"A man and woman from Alabama who were already suspected of murder, kidnapping and other violent crimes in two states were charged Saturday with killing three people in a home in southwest Illinois, authorities said. ","SPRINGFIELD, Ill. — A man and woman from Alabama who were already suspected of murder, kidnapping and other violent crimes in two states were charged Saturday with killing three people in a home in southwest Illinois, authorities said. ",AP,[],[],2019-12-21T23:45:30+0000,article,None,U.S.,,News,nyt://article/093a6996-05d2-5645-b844-5eaff0dcde18,387,nyt://article/093a6996-05d2-5645-b844-5eaff0dcde18,Pair From Alabama Face 9 Murder Counts in Illinois Shooting,,,Pair From Alabama Face 9 Murder Counts in Illinois Shooting,,,,By The Associated Press,[],The Associated Press
3,"Backed up to his 1-yard line in the final minute of the first half in the NCAA Division II championship game, West Florida quarterback Austin Reed told his coaches to run four receivers straight up the field.",https://www.nytimes.com/aponline/2019/12/21/sports/ncaafootball/bc-fbc-division-ii-championship.html,"Backed up to his 1-yard line in the final minute of the first half in the NCAA Division II championship game, West Florida quarterback Austin Reed told his coaches to run four receivers straight up the field.","McKINNEY, Texas (AP) — Backed up to his 1-yard line in the final minute of the first half in the NCAA Division II championship game, West Florida quarterback Austin Reed told his coaches to run four receivers straight up the field.",AP,[],[],2019-12-21T23:42:36+0000,article,None,Sports,College Football,News,nyt://article/f5d88081-cd4e-5836-9a4f-28e614b95310,767,nyt://article/f5d88081-cd4e-5836-9a4f-28e614b95310,"West Florida Wins Division II Title, 48-40 Over Minnesota St",,,"West Florida Wins Division II Title, 48-40 Over Minnesota St",,,,By The Associated Press,[],The Associated Press
4,Marcus Weathers scored 14 of his career-high 22 points in the second half and Duke improved to 10-0 with an 86-77 win over Austin Peay on Saturday in the St. Pete Shootout.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-duquesne-austin-peay.html,Marcus Weathers scored 14 of his career-high 22 points in the second half and Duke improved to 10-0 with an 86-77 win over Austin Peay on Saturday in the St. Pete Shootout.,"ST. PETERSBURGH, Fla. — Marcus Weathers scored 14 of his career-high 22 points in the second half and Duke improved to 10-0 with an 86-77 win over Austin Peay on Saturday in the St. Pete Shootout.",AP,[],[],2019-12-21T23:42:34+0000,article,None,Sports,College Basketball,News,nyt://article/a50bca23-3ca6-50ba-83e2-9ffd07bb1314,249,nyt://article/a50bca23-3ca6-50ba-83e2-9ffd07bb1314,Duquesne 10-0 After Topping Austin Peay 86-77,,,Duquesne 10-0 After Topping Austin Peay 86-77,,,,By The Associated Press,[],The Associated Press
5,Marcus Domask hit four 3-pointers and put up 14 points as Southern Illinois beat Southeast Missouri 64-45 on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-se-missouri-st-southern-illinois.html,Marcus Domask hit four 3-pointers and put up 14 points as Southern Illinois beat Southeast Missouri 64-45 on Saturday.,"CARBONDALE, Ill — Marcus Domask hit four 3-pointers and put up 14 points as Southern Illinois beat Southeast Missouri 64-45 on Saturday.",AP,[],[],2019-12-21T23:33:34+0000,article,None,Sports,College Basketball,News,nyt://article/24cafe69-dc41-5cdc-ab0e-cab148176c62,121,nyt://article/24cafe69-dc41-5cdc-ab0e-cab148176c62,"Southern Illinois Handles Southeast Missouri State, 64-45",,,"Southern Illinois Handles Southeast Missouri State, 64-45",,,,By The Associated Press,[],The Associated Press
6,Cheikh Mbacke Diong and Donnie Tillman scored 17 points apiece as UNLV defeated Robert Morris 81-69 on Saturday. ,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-robert-morris-unlv.html,Cheikh Mbacke Diong and Donnie Tillman scored 17 points apiece as UNLV defeated Robert Morris 81-69 on Saturday. ,LAS VEGAS — Cheikh Mbacke Diong and Donnie Tillman scored 17 points apiece as UNLV defeated Robert Morris 81-69 on Saturday. ,AP,[],[],2019-12-21T23:33:33+0000,article,None,Sports,College Basketball,News,nyt://article/e65ce4f4-37aa-534d-b338-09c31ba1617e,95,nyt://article/e65ce4f4-37aa-534d-b338-09c31ba1617e,"Diong, Tillman Lead UNLV Over Robert Morris 81-69",,,"Diong, Tillman Lead UNLV Over Robert Morris 81-69",,,,By The Associated Press,[],The Associated Press
7,Justin Forrest had 25 points as Appalachian State narrowly defeated Troy 70-65 on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-appalachian-st-troy.html,Justin Forrest had 25 points as Appalachian State narrowly defeated Troy 70-65 on Saturday.,"TROY, Ala. — Justin Forrest had 25 points as Appalachian State narrowly defeated Troy 70-65 on Saturday.",AP,[],[],2019-12-21T23:33:31+0000,article,None,Sports,College Basketball,News,nyt://article/7bdb7e7c-e206-5041-9655-590c2b44d6fc,130,nyt://article/7bdb7e7c-e206-5041-9655-590c2b44d6fc,Forrest Scores 25 to Lead Appalachian St. Past Troy 70-65,,,Forrest Scores 25 to Lead Appalachian St. Past Troy 70-65,,,,By The Associated Press,[],The Associated Press
8,Grant Riller had 18 points as College of Charleston defeated South Carolina State 73-61 on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-sc-state-charleston.html,Grant Riller had 18 points as College of Charleston defeated South Carolina State 73-61 on Saturday.,"CHARLESTON, S.C. — Grant Riller had 18 points as College of Charleston defeated South Carolina State 73-61 on Saturday.",AP,[],[],2019-12-21T23:30:42+0000,article,None,Sports,College Basketball,News,nyt://article/8e878359-5c20-53a1-a4c5-0373c6962a51,87,nyt://article/8e878359-5c20-53a1-a4c5-0373c6962a51,Riller Lifts Coll. Of Charleston Over SC State 73-61,,,Riller Lifts Coll. Of Charleston Over SC State 73-61,,,,By The Associated Press,[],The Associated Press
9,"Hunter Cattoor looks nothing like Santa Claus, but he certainly delivered a big gift to the Virginia Tech basketball team four days before Christmas.",https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-vmi-virginia-tech.html,"Hunter Cattoor looks nothing like Santa Claus, but he certainly delivered a big gift to the Virginia Tech basketball team four days before Christmas.","BLACKSBURG, Va. — Hunter Cattoor looks nothing like Santa Claus, but he certainly delivered a big gift to the Virginia Tech basketball team four days before Christmas.",AP,[],[],2019-12-21T23:30:41+0000,article,None,Sports,College Basketball,News,nyt://article/8195aa8d-00b1-5f4a-9afa-795c9f3b58f4,808,nyt://article/8195aa8d-00b1-5f4a-9afa-795c9f3b58f4,"Cattoor's Career-High 14 Helps Hokies Outlast VMI, 64-55",,,"Cattoor's Career-High 14 Helps Hokies Outlast VMI, 64-55",,,,By The Associated Press,[],The Associated Press
