,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,subsection_name
0,"France's competition watchdog fined Google 150 million euros ($167 million) on Friday for abusing its power over the treatment of advertisers, saying it applied opaque rules and changed them at will.",https://www.nytimes.com/reuters/2019/12/20/business/20reuters-france-google.html,"France's competition watchdog fined Google 150 million euros ($167 million) on Friday for abusing its power over the treatment of advertisers, saying it applied opaque rules and changed them at will.","PARIS — France's competition watchdog fined Google 150 million euros ($167 million) on Friday for abusing its power over the treatment of advertisers, saying it applied opaque rules and changed them at will.",Reuters,[],[],2019-12-20T10:34:12+0000,article,None,Business Day,News,nyt://article/b0297708-8390-5ec7-811c-19290fd97fe1,464,nyt://article/b0297708-8390-5ec7-811c-19290fd97fe1,France Fines Google 150 Million Euros for Opaque Advertising Rules,,,France Fines Google 150 Million Euros for Opaque Advertising Rules,,,,By Reuters,[],Reuters,
1,"President Donald Trump announced on Thursday that a Democratic U.S. lawmaker who opposed his party's move to impeach the Republican president was switching parties, a day after the House of Representatives approved articles of impeachment.",https://www.nytimes.com/reuters/2019/12/20/us/politics/20reuters-usa-trump-impeachment-vandrew.html,"President Donald Trump announced on Thursday that a Democratic U.S. lawmaker who opposed his party's move to impeach the Republican president was switching parties, a day after the House of Representatives approved articles of impeachment.","WASHINGTON — President Donald Trump announced on Thursday that a Democratic U.S. lawmaker who opposed his party's move to impeach the Republican president was switching parties, a day after the House of Representatives approved articles of impeachment.",Reuters,[],[],2019-12-20T10:34:05+0000,article,None,U.S.,News,nyt://article/5cb07925-5d7e-5c68-b39c-b21bdcfa76f0,400,nyt://article/5cb07925-5d7e-5c68-b39c-b21bdcfa76f0,Trump Announces Democrat Van Drew Switching to Republican Party,,,Trump Announces Democrat Van Drew Switching to Republican Party,,,,By Reuters,[],Reuters,Politics
2,"President Donald Trump said on Thursday he wants an immediate trial in the Senate, after House Speaker Nancy Pelosi said she would not hand off impeachment to the Senate until she learned how Republicans would manage the proceeding.",https://www.nytimes.com/reuters/2019/12/20/us/politics/20reuters-usa-trump-impeachment-tweet.html,"President Donald Trump said on Thursday he wants an immediate trial in the Senate, after House Speaker Nancy Pelosi said she would not hand off impeachment to the Senate until she learned how Republicans would manage the proceeding.","WASHINGTON — President Donald Trump said on Thursday he wants an immediate trial in the Senate, after House Speaker Nancy Pelosi said she would not hand off impeachment to the Senate until she learned how Republicans would manage the proceeding.",Reuters,[],[],2019-12-20T10:34:02+0000,article,None,U.S.,News,nyt://article/a91a481c-9e57-5f1f-9e6a-31b4ee48f7dc,87,nyt://article/a91a481c-9e57-5f1f-9e6a-31b4ee48f7dc,Trump Says He Wants an 'Immediate' Senate Impeachment Trial,,,Trump Says He Wants an 'Immediate' Senate Impeachment Trial,,,,By Reuters,[],Reuters,Politics
3,"Germany's defense minister signed an agreement Friday with the country's main Jewish organization to reintroduce military rabbis, saying it was a “strong sign” of the importance of Jewish life in the country.",https://www.nytimes.com/aponline/2019/12/20/world/europe/ap-eu-germany-military-rabbis.html,"Germany's defense minister signed an agreement Friday with the country's main Jewish organization to reintroduce military rabbis, saying it was a “strong sign” of the importance of Jewish life in the country.","BERLIN — Germany's defense minister signed an agreement Friday with the country's main Jewish organization to reintroduce military rabbis, saying it was a “strong sign” of the importance of Jewish life in the country.",AP,[],[],2019-12-20T10:33:25+0000,article,None,World,News,nyt://article/cf736824-f582-5e83-8e5d-11be5ea2f822,252,nyt://article/cf736824-f582-5e83-8e5d-11be5ea2f822,Germany Signs 'Historic' Deal to Reintroduce Military Rabbis,,,Germany Signs 'Historic' Deal to Reintroduce Military Rabbis,,,,By The Associated Press,[],The Associated Press,Europe
