,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"North Korean leader Kim Jong Un held a meeting of top military officials to discuss boosting the country's military capability, state news agency reported on Sunday amid heightened concern the North may be about to return to confrontation with Washington.",https://www.nytimes.com/reuters/2019/12/21/world/asia/21reuters-northkorea-missiles.html,"North Korean leader Kim Jong Un held a meeting of top military officials to discuss boosting the country's military capability, state news agency reported on Sunday amid heightened concern the North may be about to return to confrontation with Was...","SEOUL — North Korean leader Kim Jong Un held a meeting of top military officials to discuss boosting the country's military capability, state news agency reported on Sunday amid heightened concern the North may be about to return to confrontation with Washington.",Reuters,[],[],2019-12-22T00:48:31+0000,article,None,World,Asia Pacific,News,nyt://article/2e8fff0a-855b-5398-9623-9f452f980cdd,364,nyt://article/2e8fff0a-855b-5398-9623-9f452f980cdd,North Korean's Kim Holds Military Meeting as Tension Rises Under Looming Deadline,,,North Korean's Kim Holds Military Meeting as Tension Rises Under Looming Deadline,,,,By Reuters,[],Reuters
1,"Tokyo and Toronto will begin competing next season as new franchises in the International Swimming League (ISL), the professional league announced in Las Vegas on Saturday.",https://www.nytimes.com/reuters/2019/12/21/sports/21reuters-swimming-isl.html,"Tokyo and Toronto will begin competing next season as new franchises in the International Swimming League (ISL), the professional league announced in Las Vegas on Saturday.","(Reuters) - Tokyo and Toronto will begin competing next season as new franchises in the International Swimming League (ISL), the professional league announced in Las Vegas on Saturday.",Reuters,[],[],2019-12-22T00:45:30+0000,article,None,Sports,,News,nyt://article/4ea0b4f6-8d6c-5a80-8d2c-6b034f1e2c5a,253,nyt://article/4ea0b4f6-8d6c-5a80-8d2c-6b034f1e2c5a,"Tokyo, Toronto New Franchises in Pro Swim League",,,"Tokyo, Toronto New Franchises in Pro Swim League",,,,By Reuters,[],Reuters
2,Arif Munandar had been pronounced dead before he woke up in a body bag four days after a monstrous wave swept his village in Indonesia's northern Aceh province 15 years ago.,https://www.nytimes.com/reuters/2019/12/21/technology/21reuters-indianocean-tsunami-warning-system.html,Arif Munandar had been pronounced dead before he woke up in a body bag four days after a monstrous wave swept his village in Indonesia's northern Aceh province 15 years ago.,"BANDA ACEH, Indonesia — Arif Munandar had been pronounced dead before he woke up in a body bag four days after a monstrous wave swept his village in Indonesia's northern Aceh province 15 years ago.",Reuters,[],[],2019-12-22T00:42:34+0000,article,None,Technology,,News,nyt://article/e920b1cf-6a2a-514d-a537-f0d48d1c0d50,471,nyt://article/e920b1cf-6a2a-514d-a537-f0d48d1c0d50,Miracle Survivor on Mission to Help Close Gaps in Tsunami Warning System,,,Miracle Survivor on Mission to Help Close Gaps in Tsunami Warning System,,,,By Reuters,[],Reuters
3,What started as a spat with the European Union over Indonesian palm oil has escalated into a far broader trade dispute with imported European spirits and now dairy products caught in the crossfire.   ,https://www.nytimes.com/reuters/2019/12/21/business/21reuters-indonesia-palm-eu.html,What started as a spat with the European Union over Indonesian palm oil has escalated into a far broader trade dispute with imported European spirits and now dairy products caught in the crossfire.   ,JAKARTA/BRUSSELS — What started as a spat with the European Union over Indonesian palm oil has escalated into a far broader trade dispute with imported European spirits and now dairy products caught in the crossfire.   ,Reuters,[],[],2019-12-22T00:42:32+0000,article,None,Business Day,,News,nyt://article/6a9be9a4-cad3-554a-8f87-117edb877200,632,nyt://article/6a9be9a4-cad3-554a-8f87-117edb877200,European Liquor Off the Menu in Indonesia as Trade Row Escalates,,,European Liquor Off the Menu in Indonesia as Trade Row Escalates,,,,By Reuters,[],Reuters
4,Jesus Cruz had 23 points as Fairfield narrowly beat Oakland 61-59 in overtime on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-fairfield-oakland.html,Jesus Cruz had 23 points as Fairfield narrowly beat Oakland 61-59 in overtime on Saturday.,"OAKLAND, Mich. — Jesus Cruz had 23 points as Fairfield narrowly beat Oakland 61-59 in overtime on Saturday.",AP,[],[],2019-12-22T00:42:28+0000,article,None,Sports,College Basketball,News,nyt://article/ebbd8397-6069-5f0a-a7ee-eca2823ab9f4,195,nyt://article/ebbd8397-6069-5f0a-a7ee-eca2823ab9f4,Cruz Scores 23 to Carry Fairfield Over Oakland 61-59 in OT,,,Cruz Scores 23 to Carry Fairfield Over Oakland 61-59 in OT,,,,By The Associated Press,[],The Associated Press
5,"With his team trailing by eight points at halftime, Jazz coach Quin Snyder showed his players some clips from the first half when they were missing players in the corners for wide open 3s.",https://www.nytimes.com/aponline/2019/12/21/sports/basketball/bc-bkn-jazz-hornets.html,"With his team trailing by eight points at halftime, Jazz coach Quin Snyder showed his players some clips from the first half when they were missing players in the corners for wide open 3s.","CHARLOTTE, N.C. — With his team trailing by eight points at halftime, Jazz coach Quin Snyder showed his players some clips from the first half when they were missing players in the corners for wide open 3s.",AP,[],[],2019-12-22T00:42:27+0000,article,None,Sports,Pro Basketball,News,nyt://article/48066197-4b5f-53e7-ba7a-c48b1cbe26ee,789,nyt://article/48066197-4b5f-53e7-ba7a-c48b1cbe26ee,"Bogdanovic, Gobert Lead Jazz Past Hornets 114-107",,,"Bogdanovic, Gobert Lead Jazz Past Hornets 114-107",,,,By The Associated Press,[],The Associated Press
6,Tyreek Scott-Grayson had a career-high 25 points as UAB defeated Alabama State 71-63 on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-uab-alabama-st.html,Tyreek Scott-Grayson had a career-high 25 points as UAB defeated Alabama State 71-63 on Saturday.,"ST. PETERSBURG, Fla. — Tyreek Scott-Grayson had a career-high 25 points as UAB defeated Alabama State 71-63 on Saturday.",AP,[],[],2019-12-22T00:36:32+0000,article,None,Sports,College Basketball,News,nyt://article/9fd62a32-7a09-52dd-a26c-7545d78af6a0,132,nyt://article/9fd62a32-7a09-52dd-a26c-7545d78af6a0,UAB Rolls Past Alabama St. 71-63 for 3rd Straight Win,,,UAB Rolls Past Alabama St. 71-63 for 3rd Straight Win,,,,By The Associated Press,[],The Associated Press
7,Wisconsin’s Micah Potter endured a 644-day wait to play another collegiate basketball game.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-milwaukee-wisconsin.html,Wisconsin’s Micah Potter endured a 644-day wait to play another collegiate basketball game.,"MADISON, Wis. — Wisconsin’s Micah Potter endured a 644-day wait to play another collegiate basketball game.",AP,[],[],2019-12-22T00:36:31+0000,article,None,Sports,College Basketball,News,nyt://article/4149e635-ea47-57c9-9acb-505b8c4a5513,815,nyt://article/4149e635-ea47-57c9-9acb-505b8c4a5513,"Trice, Rivers Power Wisconsin Past Milwaukee 83-64",,,"Trice, Rivers Power Wisconsin Past Milwaukee 83-64",,,,By The Associated Press,[],The Associated Press
8,James Butler recorded 10 points and 13 rebounds to carry Drexel to a 53-49 win over Norfolk State at the Battle of the Boardwalk tournament on Saturday.,https://www.nytimes.com/aponline/2019/12/21/sports/ncaabasketball/bc-bkc-drexel-norfolk-st.html,James Butler recorded 10 points and 13 rebounds to carry Drexel to a 53-49 win over Norfolk State at the Battle of the Boardwalk tournament on Saturday.,"ATLANTIC CITY, N.J. — James Butler recorded 10 points and 13 rebounds to carry Drexel to a 53-49 win over Norfolk State at the Battle of the Boardwalk tournament on Saturday.",AP,[],[],2019-12-22T00:30:27+0000,article,None,Sports,College Basketball,News,nyt://article/433efab0-c40f-5565-b43e-d7c9804c2965,131,nyt://article/433efab0-c40f-5565-b43e-d7c9804c2965,Butler Lifts Drexel Over Norfolk St. 53-49,,,Butler Lifts Drexel Over Norfolk St. 53-49,,,,By The Associated Press,[],The Associated Press
9,"Lane Kiffin was watching his now-former Florida Atlantic team play from elsewhere. A bunch of key FAU starters, including the school's only first-team All-American, were missing. The coaching staff the Owls had Saturday faces a very uncertain future starting Sunday.",https://www.nytimes.com/aponline/2019/12/21/sports/ncaafootball/bc-fbc-boca-raton-bowl.html,"Lane Kiffin was watching his now-former Florida Atlantic team play from elsewhere. A bunch of key FAU starters, including the school's only first-team All-American, were missing. The coaching staff the Owls had Saturday faces a very uncertain futu...","BOCA RATON, Fla. — Lane Kiffin was watching his now-former Florida Atlantic team play from elsewhere. A bunch of key FAU starters, including the school's only first-team All-American, were missing. The coaching staff the Owls had Saturday faces a very uncertain future starting Sunday.",AP,[],[],2019-12-22T00:27:27+0000,article,None,Sports,College Football,News,nyt://article/1d517b17-0c18-575a-9cf6-797ace1ba283,813,nyt://article/1d517b17-0c18-575a-9cf6-797ace1ba283,"No Kiffin, No Problem: FAU Rolls Past SMU 52-28 in Boca Bowl",,,"No Kiffin, No Problem: FAU Rolls Past SMU 52-28 in Boca Bowl",,,,By The Associated Press,[],The Associated Press
