,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,Sophomore Trey Wertz scored a season-high 28 points and Santa Clara breezed to a 100-71 victory over Mississippi Valley State on Friday night.,https://www.nytimes.com/aponline/2019/12/20/sports/ncaabasketball/bc-bkc-mississippi-valley-st-santa-clara.html,Sophomore Trey Wertz scored a season-high 28 points and Santa Clara breezed to a 100-71 victory over Mississippi Valley State on Friday night.,"SANTA CLARA, Calif. — Sophomore Trey Wertz scored a season-high 28 points and Santa Clara breezed to a 100-71 victory over Mississippi Valley State on Friday night.",AP,[],[],2019-12-21T04:48:28+0000,article,None,Sports,College Basketball,News,nyt://article/782a6fb4-42e6-5a21-aecf-2e9851679a0f,119,nyt://article/782a6fb4-42e6-5a21-aecf-2e9851679a0f,Wertz Powers Santa Clara Past Mississippi Valley St 100-71,,,Wertz Powers Santa Clara Past Mississippi Valley St 100-71,,,,By The Associated Press,[],The Associated Press
1,Jamal Murray has found his scoring touch just in time for the Denver Nuggets to face the best team in the Western Conference.,https://www.nytimes.com/aponline/2019/12/20/sports/basketball/bc-bkn-timberwolves-nuggets.html,Jamal Murray has found his scoring touch just in time for the Denver Nuggets to face the best team in the Western Conference.,DENVER — Jamal Murray has found his scoring touch just in time for the Denver Nuggets to face the best team in the Western Conference.,AP,[],[],2019-12-21T04:45:28+0000,article,None,Sports,Pro Basketball,News,nyt://article/02091641-4566-5d39-b882-89bfaaa52ca6,640,nyt://article/02091641-4566-5d39-b882-89bfaaa52ca6,Jokic's Triple-Double Leads Denver Past Minnesota 109-100,,,Jokic's Triple-Double Leads Denver Past Minnesota 109-100,,,,By The Associated Press,[],The Associated Press
2,"North Central of Illinois made the most of its first trip to the NCAA Division III championship game, starting fast and never looking back.",https://www.nytimes.com/aponline/2019/12/20/sports/ncaafootball/bc-fbc-division-iii-championship.html,"North Central of Illinois made the most of its first trip to the NCAA Division III championship game, starting fast and never looking back.","SHENENDOAH, Texas — North Central of Illinois made the most of its first trip to the NCAA Division III championship game, starting fast and never looking back.",AP,[],[],2019-12-21T04:33:27+0000,article,None,Sports,College Football,News,nyt://article/a7ce7c23-1def-5cf9-b630-d55faf62b157,670,nyt://article/a7ce7c23-1def-5cf9-b630-d55faf62b157,North Central Wins First NCAA Division III Football Title,,,North Central Wins First NCAA Division III Football Title,,,,By The Associated Press,[],The Associated Press
3,"Markus Howard poured in 32 points, hitting five 3-pointers along the way, and Marquette outlasted North Dakota State 82-68 on Friday night. ",https://www.nytimes.com/aponline/2019/12/20/sports/ncaabasketball/bc-bkc-north-dakota-st-marquette.html,"Markus Howard poured in 32 points, hitting five 3-pointers along the way, and Marquette outlasted North Dakota State 82-68 on Friday night. ","MILWAUKEE, Wis. — Markus Howard poured in 32 points, hitting five 3-pointers along the way, and Marquette outlasted North Dakota State 82-68 on Friday night. ",AP,[],[],2019-12-21T04:27:30+0000,article,None,Sports,College Basketball,News,nyt://article/cd2a5a8b-0a8d-526e-ac31-4b5ef899941c,169,nyt://article/cd2a5a8b-0a8d-526e-ac31-4b5ef899941c,Howard Leads Marquette Past North Dakota State 82-68,,,Howard Leads Marquette Past North Dakota State 82-68,,,,By The Associated Press,[],The Associated Press
4,"Inmates, some with firearms, rioted at a prison in Honduras on Friday, killing at least 18 people and injuring 16 others, authorities said.",https://www.nytimes.com/aponline/2019/12/20/world/americas/ap-lt-honduras-prison-violence.html,"Inmates, some with firearms, rioted at a prison in Honduras on Friday, killing at least 18 people and injuring 16 others, authorities said.","TEGUCIGALPA, Honduras — Inmates, some with firearms, rioted at a prison in Honduras on Friday, killing at least 18 people and injuring 16 others, authorities said.",AP,[],[],2019-12-21T04:24:27+0000,article,None,World,Americas,News,nyt://article/86252869-85e5-5357-878c-c94c718e74b0,151,nyt://article/86252869-85e5-5357-878c-c94c718e74b0,"Honduras: At Least 18 Killed, 16 Injured in Prison Riot",,,"Honduras: At Least 18 Killed, 16 Injured in Prison Riot",,,,By The Associated Press,[],The Associated Press
5,"Jenn Wirth had 14 points and seven rebounds, Katie Campbell added 11 points and No. 17 Gonzaga beat No. 20 Missouri State 64-52 on Friday night.",https://www.nytimes.com/aponline/2019/12/20/sports/ncaabasketball/bc-bkw-t25-missouri-st-gonzaga.html,"Jenn Wirth had 14 points and seven rebounds, Katie Campbell added 11 points and No. 17 Gonzaga beat No. 20 Missouri State 64-52 on Friday night.","SPOKANE, Wash. — Jenn Wirth had 14 points and seven rebounds, Katie Campbell added 11 points and No. 17 Gonzaga beat No. 20 Missouri State 64-52 on Friday night.",AP,[],[],2019-12-21T04:15:34+0000,article,None,Sports,College Basketball,News,nyt://article/3f7dc3bb-4895-578e-8129-90b5c5aefaf0,127,nyt://article/3f7dc3bb-4895-578e-8129-90b5c5aefaf0,No. 17 Gonzaga Women Beat No. 20 Missouri State 64-52,,,No. 17 Gonzaga Women Beat No. 20 Missouri State 64-52,,,,By The Associated Press,[],The Associated Press
6,Clemson got two things it desperately needed — the return of point guard Clyde Trapp and its first victory in almost a month. ,https://www.nytimes.com/aponline/2019/12/20/sports/ncaabasketball/bc-bkc-jacksonville-clemson.html,Clemson got two things it desperately needed — the return of point guard Clyde Trapp and its first victory in almost a month. ,"CLEMSON, S.C. — Clemson got two things it desperately needed — the return of point guard Clyde Trapp and its first victory in almost a month. ",AP,[],[],2019-12-21T04:15:33+0000,article,None,Sports,College Basketball,News,nyt://article/19b51a64-bafe-5288-97de-536cfc67f639,723,nyt://article/19b51a64-bafe-5288-97de-536cfc67f639,Clemson Ends Losing Streak With 68-39 Win Over Jacksonville,,,Clemson Ends Losing Streak With 68-39 Win Over Jacksonville,,,,By The Associated Press,[],The Associated Press
7,"Kent State football players, as coach Sean Lewis said Thursday, haven’t been able to call themselves winners for seven years. On Friday night, the Golden Flashes not only became winners but also achieved something that no other team in school history could claim — a bowl victory.",https://www.nytimes.com/aponline/2019/12/20/sports/ncaafootball/bc-fbc-frisco-bowl.html,"Kent State football players, as coach Sean Lewis said Thursday, haven’t been able to call themselves winners for seven years. On Friday night, the Golden Flashes not only became winners but also achieved something that no other team in school hist...","FRISCO, Texas — Kent State football players, as coach Sean Lewis said Thursday, haven’t been able to call themselves winners for seven years. On Friday night, the Golden Flashes not only became winners but also achieved something that no other team in school history could claim — a bowl victory.",AP,[],[],2019-12-21T04:09:27+0000,article,None,Sports,College Football,News,nyt://article/cd85181d-5eba-5d57-88b0-30daa1a0a8a0,661,nyt://article/cd85181d-5eba-5d57-88b0-30daa1a0a8a0,Kent State Beats Utah State 51-41 for 1st Bowl Victory,,,Kent State Beats Utah State 51-41 for 1st Bowl Victory,,,,By The Associated Press,[],The Associated Press
8,Marcus Ottey scored 18 points on 7-of-12 shooting from the floor and Illinois-Chicago dominated the first half in a 76-67 victory over UC Irvine on Friday night.,https://www.nytimes.com/aponline/2019/12/20/sports/ncaabasketball/bc-bkc-uc-irvine-uic.html,Marcus Ottey scored 18 points on 7-of-12 shooting from the floor and Illinois-Chicago dominated the first half in a 76-67 victory over UC Irvine on Friday night.,CHICAGO — Marcus Ottey scored 18 points on 7-of-12 shooting from the floor and Illinois-Chicago dominated the first half in a 76-67 victory over UC Irvine on Friday night.,AP,[],[],2019-12-21T04:06:30+0000,article,None,Sports,College Basketball,News,nyt://article/1da3b17d-c126-5762-a352-cf85e0ad2200,105,nyt://article/1da3b17d-c126-5762-a352-cf85e0ad2200,Ottey Powers Illinois-Chicago Past UC Irvine 76-67,,,Ottey Powers Illinois-Chicago Past UC Irvine 76-67,,,,By The Associated Press,[],The Associated Press
9,The Dallas Mavericks are proving they are more than a one-man show.,https://www.nytimes.com/aponline/2019/12/20/sports/basketball/bc-bkn-mavericks-76ers.html,The Dallas Mavericks are proving they are more than a one-man show.,PHILADELPHIA — The Dallas Mavericks are proving they are more than a one-man show.,AP,[],[],2019-12-21T04:06:29+0000,article,None,Sports,Pro Basketball,News,nyt://article/ae942c53-d15d-5080-99a0-f2f3ea0fc180,654,nyt://article/ae942c53-d15d-5080-99a0-f2f3ea0fc180,Porzingis Leads Short-Handed Mavericks Past 76ers 117-98,,,Porzingis Leads Short-Handed Mavericks Past 76ers 117-98,,,,By The Associated Press,[],The Associated Press
