,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,Pakistan erected a run mountain and then hollowed out Sri Lanka's top and middle order to inch closer to an emotional series victory on the penultimate day of the second and final test on Sunday.,https://www.nytimes.com/reuters/2019/12/22/sports/cricket/22reuters-cricket-test-pak-lka.html,Pakistan erected a run mountain and then hollowed out Sri Lanka's top and middle order to inch closer to an emotional series victory on the penultimate day of the second and final test on Sunday.,LAHORE — Pakistan erected a run mountain and then hollowed out Sri Lanka's top and middle order to inch closer to an emotional series victory on the penultimate day of the second and final test on Sunday.,Reuters,[],[],2019-12-22T13:03:36+0000,article,None,Sports,Cricket,News,nyt://article/f8e0bd74-685a-5a68-be27-a067f955616c,328,nyt://article/f8e0bd74-685a-5a68-be27-a067f955616c,Pakistan Sniff Series Victory Despite Fernando Fightback,,,Pakistan Sniff Series Victory Despite Fernando Fightback,,,,By Reuters,[],Reuters
1,"A court in Egypt convicted three teenage boys of fatally stabbing a boy who was defending a girl from sexual harassment, sentencing them on Sunday each to 15 years in prison. A fourth boy, who was involved in the attack, was sentenced to five years.",https://www.nytimes.com/aponline/2019/12/22/world/middleeast/ap-ml-egypt-court.html,"A court in Egypt convicted three teenage boys of fatally stabbing a boy who was defending a girl from sexual harassment, sentencing them on Sunday each to 15 years in prison. A fourth boy, who was involved in the attack, was sentenced to five year...","CAIRO — A court in Egypt convicted three teenage boys of fatally stabbing a boy who was defending a girl from sexual harassment, sentencing them on Sunday each to 15 years in prison. A fourth boy, who was involved in the attack, was sentenced to five years.",AP,[],[],2019-12-22T12:57:32+0000,article,None,World,Middle East,News,nyt://article/7fc6ad75-6140-5ab6-a7a6-98b4458969bd,307,nyt://article/7fc6ad75-6140-5ab6-a7a6-98b4458969bd,Egypt Court Sentences 3 Teens to 15 Years for Grisly Murder,,,Egypt Court Sentences 3 Teens to 15 Years for Grisly Murder,,,,By The Associated Press,[],The Associated Press
2,"Turkey will increase its military support to the internationally recognized government of Libya if necessary and will evaluate ground, air and marine options, President Tayyip Erdogan said on Sunday, after the two signed a military cooperation accord last month.",https://www.nytimes.com/reuters/2019/12/22/world/europe/22reuters-turkey-libya-erdogan.html,"Turkey will increase its military support to the internationally recognized government of Libya if necessary and will evaluate ground, air and marine options, President Tayyip Erdogan said on Sunday, after the two signed a military cooperation acc...","ANKARA — Turkey will increase its military support to the internationally recognized government of Libya if necessary and will evaluate ground, air and marine options, President Tayyip Erdogan said on Sunday, after the two signed a military cooperation accord last month.",Reuters,[],[],2019-12-22T12:51:33+0000,article,None,World,Europe,News,nyt://article/088110fd-edfd-5cea-8cac-012506203916,591,nyt://article/088110fd-edfd-5cea-8cac-012506203916,Erdogan Says Turkey Will Increase Military Support to Libya if Necessary,,,Erdogan Says Turkey Will Increase Military Support to Libya if Necessary,,,,By Reuters,[],Reuters
3,"Using stark “us vs. them” language, President Donald Trump and his reelection campaign have begun framing his impeachment not as a judgment on his conduct but as a referendum on how Democrats regard him and his supporters.",https://www.nytimes.com/aponline/2019/12/22/us/politics/ap-us-trump-campaign.html,"Using stark “us vs. them” language, President Donald Trump and his reelection campaign have begun framing his impeachment not as a judgment on his conduct but as a referendum on how Democrats regard him and his supporters.","NEW YORK — Using stark “us vs. them” language, President Donald Trump and his reelection campaign have begun framing his impeachment not as a judgment on his conduct but as a referendum on how Democrats regard him and his supporters.",AP,[],[],2019-12-22T12:48:27+0000,article,None,U.S.,Politics,News,nyt://article/26e87f98-f281-522a-b502-653a98393a02,1048,nyt://article/26e87f98-f281-522a-b502-653a98393a02,Us vs. Them: Trump Aiming to Use Impeachment to Rev Up Base,,,Us vs. Them: Trump Aiming to Use Impeachment to Rev Up Base,,,,By The Associated Press,[],The Associated Press
4,"Egypt will reinstate the country's information ministry and President Abdel Fattah al-Sisi has put the prime minister directly in charge of the government's investment portfolio, in a cabinet reshuffle approved by parliament on Sunday.",https://www.nytimes.com/reuters/2019/12/22/world/middleeast/22reuters-egypt-cabinet.html,"Egypt will reinstate the country's information ministry and President Abdel Fattah al-Sisi has put the prime minister directly in charge of the government's investment portfolio, in a cabinet reshuffle approved by parliament on Sunday.","CAIRO — Egypt will reinstate the country's information ministry and President Abdel Fattah al-Sisi has put the prime minister directly in charge of the government's investment portfolio, in a cabinet reshuffle approved by parliament on Sunday.",Reuters,[],[],2019-12-22T12:45:34+0000,article,None,World,Middle East,News,nyt://article/bae30a5d-1a4c-5d08-8efb-f0b11a11503c,434,nyt://article/bae30a5d-1a4c-5d08-8efb-f0b11a11503c,Egypt Reinstates Information Ministry in Cabinet Portfolio Reshuffle,,,Egypt Reinstates Information Ministry in Cabinet Portfolio Reshuffle,,,,By Reuters,[],Reuters
5,"Turkey will stand by the internationally recognized government of Libya until peace, stability and security is established in the country, Defence Minister Hulusi Akar said on Sunday, after the two countries signed a military cooperation accord last month.",https://www.nytimes.com/reuters/2019/12/22/world/europe/22reuters-turkey-libya-security.html,"Turkey will stand by the internationally recognized government of Libya until peace, stability and security is established in the country, Defence Minister Hulusi Akar said on Sunday, after the two countries signed a military cooperation accord la...","ANKARA — Turkey will stand by the internationally recognized government of Libya until peace, stability and security is established in the country, Defence Minister Hulusi Akar said on Sunday, after the two countries signed a military cooperation accord last month.",Reuters,[],[],2019-12-22T12:45:31+0000,article,None,World,Europe,News,nyt://article/49cfe008-c507-51ec-8ce6-023ecba489d4,109,nyt://article/49cfe008-c507-51ec-8ce6-023ecba489d4,Turkey Says It Will Stand by Libyan Government Until Peace Established,,,Turkey Says It Will Stand by Libyan Government Until Peace Established,,,,By Reuters,[],Reuters
6,"Britain's Queen Elizabeth II attended church near her country estate while her husband of 72 years, Prince Philip, remained in a London hospital Sunday.",https://www.nytimes.com/aponline/2019/12/22/world/europe/ap-eu-britain-royal-family.html,"Britain's Queen Elizabeth II attended church near her country estate while her husband of 72 years, Prince Philip, remained in a London hospital Sunday.","LONDON — Britain's Queen Elizabeth II attended church near her country estate while her husband of 72 years, Prince Philip, remained in a London hospital Sunday.",AP,[],[],2019-12-22T12:36:27+0000,article,None,World,Europe,News,nyt://article/c41a665e-96d5-5567-bbfb-7729613a8249,157,nyt://article/c41a665e-96d5-5567-bbfb-7729613a8249,Queen Elizabeth II Attends Church; Philip Still in Hospital,,,Queen Elizabeth II Attends Church; Philip Still in Hospital,,,,By The Associated Press,[],The Associated Press
7,"Russia's Foreign Minister Sergei Lavrov said on Sunday that U.S. President Donald Trump had sent a short letter about the Intermediate Nuclear Forces (INF) treaty to Russian President Vladimir Putin, the Interfax news agency reported.",https://www.nytimes.com/reuters/2019/12/22/world/europe/22reuters-russia-usa-missiles-treaty.html,"Russia's Foreign Minister Sergei Lavrov said on Sunday that U.S. President Donald Trump had sent a short letter about the Intermediate Nuclear Forces (INF) treaty to Russian President Vladimir Putin, the Interfax news agency reported.","MOSCOW — Russia's Foreign Minister Sergei Lavrov said on Sunday that U.S. President Donald Trump had sent a short letter about the Intermediate Nuclear Forces (INF) treaty to Russian President Vladimir Putin, the Interfax news agency reported.",Reuters,[],[],2019-12-22T12:30:33+0000,article,None,World,Europe,News,nyt://article/a398c398-c172-51f2-9718-b97b9c1ddc8a,145,nyt://article/a398c398-c172-51f2-9718-b97b9c1ddc8a,Russia's Lavrov Says Trump Told Putin U.S. Will Continue Looking for Arms Treaty Solutions: Ifax,,,Russia's Lavrov Says Trump Told Putin U.S. Will Continue Looking for Arms Treaty Solutions: Ifax,,,,By Reuters,[],Reuters
8,"Russian Foreign Minister Sergei Lavrov said on Sunday that the Nord Stream 2 and Turk Stream gas pipeline projects would be launched despite U.S. sanctions, adding that Russia planned to respond to the new measures, the Interfax news agency reported.",https://www.nytimes.com/reuters/2019/12/22/business/22reuters-usa-russia-nord-stream.html,"Russian Foreign Minister Sergei Lavrov said on Sunday that the Nord Stream 2 and Turk Stream gas pipeline projects would be launched despite U.S. sanctions, adding that Russia planned to respond to the new measures, the Interfax news agency report...","MOSCOW — Russian Foreign Minister Sergei Lavrov said on Sunday that the Nord Stream 2 and Turk Stream gas pipeline projects would be launched despite U.S. sanctions, adding that Russia planned to respond to the new measures, the Interfax news agency reported.",Reuters,[],[],2019-12-22T12:24:31+0000,article,None,Business Day,,News,nyt://article/a53cfff4-75f7-556d-8f83-54a7927b0764,85,nyt://article/a53cfff4-75f7-556d-8f83-54a7927b0764,Russia's Lavrov Says Nord Stream 2 Will Be Launched Despite Sanctions: Ifax,,,Russia's Lavrov Says Nord Stream 2 Will Be Launched Despite Sanctions: Ifax,,,,By Reuters,[],Reuters
9,"Thousands of protesters poured into the streets of Baghdad and Iraq's southern provinces on Sunday, rejecting the nomination of what some call an Iran-backed candidate for the prime minister's post. The demonstrations came ahead of a looming midnight deadline for naming an interim prime minister, but without a solution being reached.",https://www.nytimes.com/aponline/2019/12/22/world/middleeast/ap-ml-iraq-protests-.html,"Thousands of protesters poured into the streets of Baghdad and Iraq's southern provinces on Sunday, rejecting the nomination of what some call an Iran-backed candidate for the prime minister's post. The demonstrations came ahead of a looming midni...","BAGHDAD — Thousands of protesters poured into the streets of Baghdad and Iraq's southern provinces on Sunday, rejecting the nomination of what some call an Iran-backed candidate for the prime minister's post. The demonstrations came ahead of a looming midnight deadline for naming an interim prime minister, but without a solution being reached.",AP,[],[],2019-12-22T12:24:30+0000,article,None,World,Middle East,News,nyt://article/781ab7ae-cfee-56ff-8c85-978e86d5eb78,411,nyt://article/781ab7ae-cfee-56ff-8c85-978e86d5eb78,Iraqis Protest as Deadline to Name New PM Looms,,,Iraqis Protest as Deadline to Name New PM Looms,,,,By The Associated Press,[],The Associated Press
